iso3,year,gr_pc_cons_b40,gr_pc_cons_tot,gini,incshr_4th20,incshr_hi10,incshr_hi20,incshr_lo10,incshr_lo20,incshr_2nd20,incshr_3rd20,md_pov_undp_pct,md_pov_wb_pct,povgap_2p15_pct,povgap_3p65_pct,povgap_6p85_pct,povrate_2p15_pct,povrate_3p65_pct,povrate_6p85_pct,povrate_nat_pct,povrate_soc_pct,blw50medinc_pct,prosp_gap_25,cons_pc_b40,cons_pc_tot
COD,1987,,,,,,,,,,,,,,,,,,,,,,,,
COD,1988,,,,,,,,,,,,,,,,,,,,,,,,
COD,1989,,,,,,,,,,,,,,,,,,,,,,,,
COD,1990,,,,,,,,,,,,,,,,,,,,,,,,
COD,1991,,,,,,,,,,,,,,,,,,,,,,,,
COD,1992,,,,,,,,,,,,,,,,,,,,,,,,
COD,1993,,,,,,,,,,,,,,,,,,,,,,,,
COD,1994,,,,,,,,,,,,,,,,,,,,,,,,
COD,1995,,,,,,,,,,,,,,,,,,,,,,,,
COD,1996,,,,,,,,,,,,,,,,,,,,,,,,
COD,1997,,,,,,,,,,,,,,,,,,,,,,,,
COD,1998,,,,,,,,,,,,,,,,,,,,,,,,
COD,1999,,,,,,,,,,,,,,,,,,,,,,,,
COD,2000,,,,,,,,,,,,,,,,,,,,,,,,
COD,2001,,,,,,,,,,,,,,,,,,,,,,,,
COD,2002,,,,,,,,,,,,,,,,,,,,,,,,
COD,2003,,,,,,,,,,,,,,,,,,,,,,,,
COD,2004,,,41.6,21.5,32.3,48.3,2.6,6,9.9,14.3,,,58.3,73.5,85.40000000000001,91.5,97.59999999999999,99.7,69.3,91.5,15.7,41.2,.4,1.01
COD,2005,,,,,,,,,,,,,,,,,,,,,,,,
COD,2006,,,,,,,,,,,,,,,,,,,,,,,,
COD,2007,,,,,,,,,,,,,,,,,,,,,,,,
COD,2008,,,,,,,,,,,,,,,,,,,,,,,,
COD,2009,,,,,,,,,,,,,,,,,,,,,,,,
COD,2010,,,,,,,,,,,,,,,,,,,,,,,,
COD,2011,,,,,,,,,,,,,,,,,,,,,,,,
COD,2012,9.449999999999999,9.779999999999999,42.1,21.6,32,48.4,2.1,5.6,10,14.5,,78.3,32.6,52.3,71.7,69.7,87.7,97.40000000000001,63.9,69.7,16.4,21.8,.79,2.03
COD,2013,,,,,,,,,,,,,,,,,,,,,,,,
COD,2014,,,,,,,,,,,,,,,,,,,,,,,,
COD,2015,,,,,,,,,,,,,,,,,,,,,,,,
COD,2016,,,,,,,,,,,,,,,,,,,,,,,,
COD,2017,,,,,,,,,,,64.5,,,,,,,,,,,,,
COD,2018,,,,,,,,,,,,,,,,,,,,,,,,
COD,2019,,,,,,,,,,,,,,,,,,,,,,,,
COD,2020,,,44.7,20.2,35.7,51.1,2.1,5.5,9.6,13.7,,83.59999999999999,40.2,59.3,76.3,78.90000000000001,92.09999999999999,97.7,,78.90000000000001,15,26,,
COD,2021,,,,,,,,,,,,,,,,,,,,,,,,
COD,2022,,,,,,,,,,,,,,,,,,,,,,,,
COD,2023,,,,,,,,,,,,,,,,,,,,,,,,
COD,2024,,,,,,,,,,,,,,,,,,,,,,,,
COG,1960,,,,,,,,,,,,,,,,,,,,,,,,
COG,1961,,,,,,,,,,,,,,,,,,,,,,,,
COG,1962,,,,,,,,,,,,,,,,,,,,,,,,
COG,1963,,,,,,,,,,,,,,,,,,,,,,,,
COG,1964,,,,,,,,,,,,,,,,,,,,,,,,
COG,1965,,,,,,,,,,,,,,,,,,,,,,,,
COG,1966,,,,,,,,,,,,,,,,,,,,,,,,
COG,1967,,,,,,,,,,,,,,,,,,,,,,,,
COG,1968,,,,,,,,,,,,,,,,,,,,,,,,
COG,1969,,,,,,,,,,,,,,,,,,,,,,,,
COG,1970,,,,,,,,,,,,,,,,,,,,,,,,
COG,1971,,,,,,,,,,,,,,,,,,,,,,,,
COG,1972,,,,,,,,,,,,,,,,,,,,,,,,
COG,1973,,,,,,,,,,,,,,,,,,,,,,,,
COG,1974,,,,,,,,,,,,,,,,,,,,,,,,
COG,1975,,,,,,,,,,,,,,,,,,,,,,,,
COG,1976,,,,,,,,,,,,,,,,,,,,,,,,
COG,1977,,,,,,,,,,,,,,,,,,,,,,,,
COG,1978,,,,,,,,,,,,,,,,,,,,,,,,
COG,1979,,,,,,,,,,,,,,,,,,,,,,,,
COG,1980,,,,,,,,,,,,,,,,,,,,,,,,
COG,1981,,,,,,,,,,,,,,,,,,,,,,,,
COG,1982,,,,,,,,,,,,,,,,,,,,,,,,
COG,1983,,,,,,,,,,,,,,,,,,,,,,,,
COG,1984,,,,,,,,,,,,,,,,,,,,,,,,
COG,1985,,,,,,,,,,,,,,,,,,,,,,,,
COG,1986,,,,,,,,,,,,,,,,,,,,,,,,
COG,1987,,,,,,,,,,,,,,,,,,,,,,,,
COG,1988,,,,,,,,,,,,,,,,,,,,,,,,
COG,1989,,,,,,,,,,,,,,,,,,,,,,,,
COG,1990,,,,,,,,,,,,,,,,,,,,,,,,
COG,1991,,,,,,,,,,,,,,,,,,,,,,,,
COG,1992,,,,,,,,,,,,,,,,,,,,,,,,
COG,1993,,,,,,,,,,,,,,,,,,,,,,,,
COG,1994,,,,,,,,,,,,,,,,,,,,,,,,
COG,1995,,,,,,,,,,,,,,,,,,,,,,,,
COG,1996,,,,,,,,,,,,,,,,,,,,,,,,
COG,1997,,,,,,,,,,,,,,,,,,,,,,,,
COG,1998,,,,,,,,,,,,,,,,,,,,,,,,
COG,1999,,,,,,,,,,,,,,,,,,,,,,,,
COG,2000,,,,,,,,,,,,,,,,,,,,,,,,
COG,2001,,,,,,,,,,,,,,,,,,,,,,,,
COG,2002,,,,,,,,,,,,,,,,,,,,,,,,
COG,2003,,,,,,,,,,,,,,,,,,,,,,,,
COG,2004,,,,,,,,,,,,,,,,,,,,,,,,
COG,2005,,,47.3,20.4,36.8,53.2,2,4.9,8.6,12.8,,,19.6,37.3,58.8,49.6,72.8,89.8,50.7,51.4,17.7,14.5,1.14,3.39
COG,2006,,,,,,,,,,,,,,,,,,,,,,,,
COG,2007,,,,,,,,,,,,,,,,,,,,,,,,
COG,2008,,,,,,,,,,,,,,,,,,,,,,,,
COG,2009,,,,,,,,,,,,,,,,,,,,,,,,
COG,2010,,,,,,,,,,,,,,,,,,,,,,,,
COG,2011,3.35,4.65,48.9,20.7,37.9,53.7,1.6,4.2,8.199999999999999,13.2,,41.6,13.8,27.8,49.2,35.4,59.1,83.5,40.9,43.7,21.5,11.9,1.43,4.59
COG,2012,,,,,,,,,,,,,,,,,,,,,,,,
COG,2013,,,,,,,,,,,,,,,,,,,,,,,,
COG,2014,,,,,,,,,,,24.3,,,,,,,,,,,,,
COG,2015,,,,,,,,,,,,,,,,,,,,,,,,
COG,2016,,,,,,,,,,,,,,,,,,,,,,,,
COG,2017,,,,,,,,,,,,,,,,,,,,,,,,
COG,2018,,,,,,,,,,,,,,,,,,,,,,,,
COG,2019,,,,,,,,,,,,,,,,,,,,,,,,
COG,2020,,,,,,,,,,,,,,,,,,,,,,,,
COG,2021,,,,,,,,,,,,,,,,,,,,,,,,
COG,2022,,,,,,,,,,,,,,,,,,,,,,,,
COG,2023,,,,,,,,,,,,,,,,,,,,,,,,
COG,2024,,,,,,,,,,,,,,,,,,,,,,,,
COL,1960,,,,,,,,,,,,,,,,,,,,,,,,
COL,1961,,,,,,,,,,,,,,,,,,,,,,,,
COL,1962,,,,,,,,,,,,,,,,,,,,,,,,
COL,1963,,,,,,,,,,,,,,,,,,,,,,,,
COL,1964,,,,,,,,,,,,,,,,,,,,,,,,
COL,1965,,,,,,,,,,,,,,,,,,,,,,,,
COL,1966,,,,,,,,,,,,,,,,,,,,,,,,
COL,1967,,,,,,,,,,,,,,,,,,,,,,,,
COL,1968,,,,,,,,,,,,,,,,,,,,,,,,
COL,1969,,,,,,,,,,,,,,,,,,,,,,,,
COL,1970,,,,,,,,,,,,,,,,,,,,,,,,
COL,1971,,,,,,,,,,,,,,,,,,,,,,,,
COL,1972,,,,,,,,,,,,,,,,,,,,,,,,
COL,1973,,,,,,,,,,,,,,,,,,,,,,,,
COL,1974,,,,,,,,,,,,,,,,,,,,,,,,
COL,1975,,,,,,,,,,,,,,,,,,,,,,,,
COL,1976,,,,,,,,,,,,,,,,,,,,,,,,
COL,1977,,,,,,,,,,,,,,,,,,,,,,,,
COL,1978,,,,,,,,,,,,,,,,,,,,,,,,
COL,1979,,,,,,,,,,,,,,,,,,,,,,,,
COL,1980,,,55.1,20,42.3,59,1,2.9,6.6,11.6,,,7.9,16.7,32.2,20.9,37.1,60.6,,37.9,,7.9,,
COL,1981,,,,,,,,,,,,,,,,,,,,,,,,
COL,1982,,,,,,,,,,,,,,,,,,,,,,,,
COL,1983,,,,,,,,,,,,,,,,,,,,,,,,
COL,1984,,,,,,,,,,,,,,,,,,,,,,,,
COL,1985,,,,,,,,,,,,,,,,,,,,,,,,
COL,1986,,,,,,,,,,,,,,,,,,,,,,,,
COL,1987,,,,,,,,,,,,,,,,,,,,,,,,
COL,1988,,,53.1,20,41.2,57.3,1.2,3.3,7.2,12.1,,,4.6,11.9,26.2,14.6,29.5,54.1,,34.9,,6.2,,
COL,1989,,,52.8,19.8,41.4,57.3,1.4,3.6,7.3,12,,,3.9,11.4,26.5,14,29.9,55.4,,34.9,,6,,
COL,1990,,,,,,,,,,,,,,,,,,,,,,,,
COL,1991,,,51.3,20.4,39.5,55.8,1.3,3.6,7.6,12.6,,,3.7,10.4,24.5,12.8,27.3,52.1,,34,,5.7,,
COL,1992,,,51.4,19.4,40.4,56.6,1.1,3.7,8,12.2,,,4.6,9.699999999999999,24.1,9.6,23.9,54.2,,31.4,19.9,8,,
COL,1993,,,,,,,,,,,,,,,,,,,,,,,,
COL,1994,,,,,,,,,,,,,,,,,,,,,,,,
COL,1995,,,,,,,,,,,,,,,,,,,,,,,,
COL,1996,,,56.8,18.4,45.6,60.7,.6,2.5,7,11.3,,,9.1,16,31.4,17.6,34.2,61.5,,35.8,22.8,11.4,,
COL,1997,,,,,,,,,,,,,,,,,,,,,,,,
COL,1998,,,,,,,,,,,,,,,,,,,,,,,,
COL,1999,,,58.5,18.1,46.8,62.3,.5,2.2,6.5,10.9,,,11,18.7,34.6,21.4,38.2,64.3,,37.8,24.5,12.8,,
COL,2000,,,58.4,18.1,46.9,62.1,.3,2.1,6.7,11,,,10.4,16.4,31,17.5,33.2,59.5,,34.7,22.7,13.7,,
COL,2001,,,57.3,18.2,46.3,61.4,.6,2.5,6.9,11.1,,,10.4,18.6,35.7,21,39.5,67,,37.1,22.7,12,,
COL,2002,,,56,18.4,45.2,60.6,1.1,3.2,6.8,10.9,,,5.1,12.1,27.8,14.2,30.9,57.7,,34.7,21.7,7.1,,
COL,2003,,,53.6,18.8,42.8,58.6,1.2,3.5,7.5,11.7,,,4.9,11.6,27.1,13,29.3,58,,33,20.8,7,,
COL,2004,,,55,18.3,44.5,60,1.2,3.5,7.1,11.1,,,3.9,10.7,26.5,12,28.8,57.3,,33.5,20.4,6.4,,
COL,2005,,,53.9,18.6,43.2,59,1.2,3.6,7.3,11.5,,,3.7,9.5,24,10.7,25.6,53.5,,32.2,20.5,6.1,,
COL,2006,,,,,,,,,,,,,,,,,,,,,,,,
COL,2007,,,,,,,,,,,,,,,,,,,,,,,,
COL,2008,,,55.3,19,43.7,59.7,1,3,6.9,11.4,,,4.3,9.699999999999999,22.5,11,24.1,48.5,,33.2,23.3,6.4,,
COL,2009,,,54.3,19.2,42.9,58.8,1.1,3.3,7.1,11.6,,,3.6,8.6,21.2,9.6,22.2,47.3,,32.6,22.2,5.9,,
COL,2010,,,54.6,19,43.4,59.2,1.1,3.3,7.1,11.4,,9.9,3,7.5,19.4,8.300000000000001,20,44.6,,31.4,22,5.4,,
COL,2011,,,53.5,19.3,42.4,58.2,1.2,3.5,7.3,11.7,,8.4,2.5,6.4,17.5,6.8,17.9,41.6,,30.5,21.5,4.9,,
COL,2012,,,52.6,19.7,41.3,57.3,1.2,3.5,7.5,12,,8.1,2.5,6.2,16.7,6.7,16.8,39.8,,30.4,21.9,4.9,,
COL,2013,,,52.6,19.6,41.4,57.3,1.2,3.5,7.5,12.1,,7.2,2.3,5.7,15.5,6.1,15.3,37.6,,30.2,21.8,4.7,,
COL,2014,,,52.5,19.6,41.4,57.2,1.2,3.6,7.6,12.1,,6.4,2,5.1,14.4,5.4,14.3,35.4,,29.6,21.7,4.5,,
COL,2015,,,51,20,39.9,55.8,1.3,3.8,7.9,12.5,4.8,5.8,1.8,4.6,13.7,4.9,13,34.6,,28.9,21.1,4.3,,
COL,2016,,,50.6,19.9,39.8,55.5,1.3,3.9,8.1,12.6,,5.6,1.8,4.6,13.5,4.9,12.9,34.3,,28.6,20.7,4.3,4.6,15.36
COL,2017,,,49.7,20.1,39,54.8,1.4,4.1,8.300000000000001,12.8,,5,1.7,4.2,13,4.3,12.1,33.7,,28.2,20.2,4.2,,
COL,2018,,,50.4,19.9,39.7,55.4,1.4,4,8.1,12.6,,5.1,1.7,4.3,13.1,4.5,12.2,33.9,,28.4,20.4,4.3,,
COL,2019,,,51.3,19.8,40.3,56.1,1.2,3.7,7.9,12.4,,5.9,2,5,14,5.3,13.7,34.8,,29.2,21.2,4.4,,
COL,2020,,,53.5,19.5,41.8,57.9,.9,3.1,7.5,12,,7.8,4.4,8.4,19,9.4,19.3,42.2,,30.9,22.2,6.6,,
COL,2021,-2.59,.73,55.1,18.8,43.7,59.8,1,3.1,7,11.3,,7.7,2.9,6.6,16.5,7.3,16.4,38.8,39.7,30.5,21.9,5.1,4.03,15.93
COL,2022,,,54.8,18.8,43.5,59.6,1,3.2,7.1,11.3,,6.5,2.4,5.5,14.3,6,14,34.8,36.6,29.3,21.7,4.7,,
COL,2023,,,,,,,,,,,,,,,,,,,,,,,,
COL,2024,,,,,,,,,,,,,,,,,,,,,,,,
COM,1960,,,,,,,,,,,,,,,,,,,,,,,,
COM,1961,,,,,,,,,,,,,,,,,,,,,,,,
COM,1962,,,,,,,,,,,,,,,,,,,,,,,,
COM,1963,,,,,,,,,,,,,,,,,,,,,,,,
COM,1964,,,,,,,,,,,,,,,,,,,,,,,,
COM,1965,,,,,,,,,,,,,,,,,,,,,,,,
COM,1966,,,,,,,,,,,,,,,,,,,,,,,,
COM,1967,,,,,,,,,,,,,,,,,,,,,,,,
COM,1968,,,,,,,,,,,,,,,,,,,,,,,,
COM,1969,,,,,,,,,,,,,,,,,,,,,,,,
COM,1970,,,,,,,,,,,,,,,,,,,,,,,,
COM,1971,,,,,,,,,,,,,,,,,,,,,,,,
COM,1972,,,,,,,,,,,,,,,,,,,,,,,,
COM,1973,,,,,,,,,,,,,,,,,,,,,,,,
COM,1974,,,,,,,,,,,,,,,,,,,,,,,,
COM,1975,,,,,,,,,,,,,,,,,,,,,,,,
COM,1976,,,,,,,,,,,,,,,,,,,,,,,,
COM,1977,,,,,,,,,,,,,,,,,,,,,,,,
COM,1978,,,,,,,,,,,,,,,,,,,,,,,,
COM,1979,,,,,,,,,,,,,,,,,,,,,,,,
COM,1980,,,,,,,,,,,,,,,,,,,,,,,,
COM,1981,,,,,,,,,,,,,,,,,,,,,,,,
COM,1982,,,,,,,,,,,,,,,,,,,,,,,,
COM,1983,,,,,,,,,,,,,,,,,,,,,,,,
COM,1984,,,,,,,,,,,,,,,,,,,,,,,,
COM,1985,,,,,,,,,,,,,,,,,,,,,,,,
COM,1986,,,,,,,,,,,,,,,,,,,,,,,,
COM,1987,,,,,,,,,,,,,,,,,,,,,,,,
COM,1988,,,,,,,,,,,,,,,,,,,,,,,,
COM,1989,,,,,,,,,,,,,,,,,,,,,,,,
COM,1990,,,,,,,,,,,,,,,,,,,,,,,,
COM,1991,,,,,,,,,,,,,,,,,,,,,,,,
COM,1992,,,,,,,,,,,,,,,,,,,,,,,,
COM,1993,,,,,,,,,,,,,,,,,,,,,,,,
COM,1994,,,,,,,,,,,,,,,,,,,,,,,,
COM,1995,,,,,,,,,,,,,,,,,,,,,,,,
COM,1996,,,,,,,,,,,,,,,,,,,,,,,,
COM,1997,,,,,,,,,,,,,,,,,,,,,,,,
COM,1998,,,,,,,,,,,,,,,,,,,,,,,,
COM,1999,,,,,,,,,,,,,,,,,,,,,,,,
COM,2000,,,,,,,,,,,,,,,,,,,,,,,,
COM,2001,,,,,,,,,,,,,,,,,,,,,,,,
COM,2002,,,,,,,,,,,,,,,,,,,,,,,,
COM,2003,,,,,,,,,,,,,,,,,,,,,,,,
COM,2004,,,55.9,16.5,48.1,61.4,1.5,4,7.3,10.8,,,4.2,13.2,32.8,14.6,37.3,68.3,,34.5,17.3,7,,
COM,2005,,,,,,,,,,,,,,,,,,,,,,,,
COM,2006,,,,,,,,,,,,,,,,,,,,,,,,
COM,2007,,,,,,,,,,,,,,,,,,,,,,,,
COM,2008,,,,,,,,,,,,,,,,,,,,,,,,
COM,2009,,,,,,,,,,,,,,,,,,,,,,,,
COM,2010,,,,,,,,,,,,,,,,,,,,,,,,
COM,2011,,,,,,,,,,,,,,,,,,,,,,,,
COM,2012,,,,,,,,,,,37.3,,,,,,,,,,,,,
COM,2013,,,,,,,,,,,,,,,,,,,42.4,,,,,
COM,2014,,,45.3,22.2,33.6,50.3,1.6,4.5,9.1,13.9,,26.3,6.7,16.1,35,18.6,39.5,68.59999999999999,,35.9,19.2,8.1,,
COM,2015,,,,,,,,,,,,,,,,,,,,,,,,
COM,2016,,,,,,,,,,,,,,,,,,,,,,,,
COM,2017,,,,,,,,,,,,,,,,,,,,,,,,
COM,2018,,,,,,,,,,,,,,,,,,,,,,,,
COM,2019,,,,,,,,,,,,,,,,,,,,,,,,
COM,2020,,,,,,,,,,,,,,,,,,,,,,,,
COM,2021,,,,,,,,,,,,,,,,,,,,,,,,
COM,2022,,,,,,,,,,,,,,,,,,,,,,,,
COM,2023,,,,,,,,,,,,,,,,,,,,,,,,
COM,2024,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1960,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1961,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1962,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1963,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1964,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1965,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1966,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1967,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1968,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1969,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1970,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1971,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1972,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1973,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1974,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1975,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1976,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1977,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1978,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1979,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1980,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1981,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1982,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1983,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1984,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1985,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1986,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1987,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1988,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1989,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1990,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1991,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1992,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1993,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1994,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1995,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1996,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1997,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1998,,,,,,,,,,,,,,,,,,,,,,,,
CPV,1999,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2000,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2001,,,52.5,18.5,42.6,58,1.6,4.2,7.6,11.7,,,5.7,16.3,36,19.6,42.1,70.7,56.8,37.3,19.4,7.8,,
CPV,2002,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2003,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2004,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2005,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2006,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2007,,,47.2,20,37.1,53.3,2,5,8.699999999999999,13,,,2.5,10,27.8,10.6,30.7,62.6,45.4,32.5,17.2,6,,
CPV,2008,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2009,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2010,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2011,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2012,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2013,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2014,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2015,,,42.4,21.6,32.3,48.7,2.2,5.7,9.699999999999999,14.3,,7.6,1,5.3,19.7,4.6,19.3,50.9,35.2,29.1,15.8,4.6,,
CPV,2016,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2017,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2018,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2019,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2020,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2021,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2022,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2023,,,,,,,,,,,,,,,,,,,,,,,,
CPV,2024,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1960,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1961,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1962,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1963,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1964,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1965,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1966,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1967,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1968,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1969,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1970,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1971,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1972,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1973,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1974,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1975,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1976,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1977,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1978,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1979,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1980,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1981,,,47.5,22.8,33.7,51.4,1.1,3.3,8.300000000000001,14.1,,,11.3,21.2,39,25.9,44.4,71.09999999999999,,39.6,25,10.8,,
CRI,1982,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1983,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1984,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1985,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1986,,,34.4,24.9,23.1,39.6,1.5,5.2,12.2,18.1,,,6,12.2,28.2,13.9,28.6,63.4,,31.6,19.6,8.1,,
CRI,1987,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1988,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1989,,,45.5,22.2,33.2,49.9,1,3.8,9.4,14.7,,,5.5,9.699999999999999,21.5,10.6,21.5,47.4,,31.1,21.2,8.1,,
CRI,1990,,,45.2,22.5,33,49.6,1,3.8,9.5,14.6,,,5.2,9.300000000000001,20.5,10.4,20.8,45.6,,29.6,21,7.7,,
CRI,1991,,,46.6,22.1,34.3,50.8,1,3.7,9.1,14.4,,,5.7,11,23.8,12.4,24.5,51.4,,32.1,22.2,8.199999999999999,,
CRI,1992,,,45.6,22,33.7,50.3,1.1,4,9.4,14.4,,,4.8,9.1,21.2,9.9,21.2,48,,30.1,20.3,7.4,,
CRI,1993,,,45.9,22.1,33.7,50.5,1.1,3.9,9.199999999999999,14.3,,,4.4,7.8,17.9,8.5,17.4,40.9,,29.4,20.1,7,,
CRI,1994,,,46.7,21.4,35.2,51.5,1.2,4,9.1,14,,,3.5,6.4,15.1,7,14.7,36.6,,28.3,19.7,5.9,,
CRI,1995,,,45.7,22,33.8,50.3,1.2,4,9.300000000000001,14.3,,,3.7,6.8,15.9,7.1,15.3,37.1,,28.6,20.1,6.1,,
CRI,1996,,,46.5,21.9,34.3,51.1,1.1,3.8,9.1,14,,,4.1,7.7,17.8,8.199999999999999,17.6,41.3,,29.3,20.4,6.6,,
CRI,1997,,,45.6,21.8,33.8,50.6,1.3,4.2,9.199999999999999,14.2,,,3.1,6.1,15.6,6.7,15.1,38.1,,29,20.1,5.6,,
CRI,1998,,,45.6,21.6,34,50.8,1.4,4.3,9.199999999999999,14.1,,,2.4,4.8,13,5.2,11.9,33.6,,27.2,19.6,4.9,,
CRI,1999,,,47.6,21.1,35.9,52.6,1.2,4,8.800000000000001,13.5,,,3,6,14.8,6.8,14,36.1,,28.4,20.2,5.4,,
CRI,2000,,,47.4,21.5,35.7,52.1,1.2,3.9,8.9,13.7,,,3.2,6.2,15.1,6.9,14.8,36.1,,28.1,20.7,5.6,,
CRI,2001,,,51.5,20.1,39.7,56.2,1.1,3.5,7.8,12.4,,,2.3,4.7,11.5,5.1,11.5,28,,27.7,20.9,4.3,,
CRI,2002,,,51.8,19.7,40.4,56.7,1.1,3.5,7.8,12.2,,,2.1,4.3,11.1,4.7,10.5,27.8,,27.5,20.7,4.2,,
CRI,2003,,,49.3,21.1,37,54,1.1,3.7,8.199999999999999,13,,,2,4.3,10.8,4.7,10.5,26.5,,27.1,21.6,4,,
CRI,2004,,,48.4,21,36.6,53.4,1.3,4,8.5,13.1,,,1.8,4,10.8,4.7,9.800000000000001,27.9,,27.2,20.1,3.9,,
CRI,2005,,,47.5,21,35.9,52.8,1.4,4.2,8.699999999999999,13.3,,,1.2,3,9.300000000000001,3.3,8.5,25.4,,26,19.6,3.4,,
CRI,2006,,,49.3,20.1,38.3,54.7,1.4,4.1,8.300000000000001,12.8,,,1.3,3.1,9.199999999999999,3.3,8.199999999999999,25.1,,26,19.3,3.5,,
CRI,2007,,,49.3,19.7,38.9,55,1.5,4.3,8.4,12.6,,,.7,1.9,7,1.8,5.9,20.3,,24.5,18.5,2.9,,
CRI,2008,,,48.6,20.3,37.7,54.1,1.5,4.3,8.5,12.8,,,.9,2.1,6.9,2.4,5.7,20,,24.2,18.6,3,,
CRI,2009,,,50.6,19.9,39.4,55.9,1.3,4,8,12.3,,,1.1,2.3,6.9,2.5,6.1,19.4,,25.9,20.2,3,,
