iso3,year,ip_pay,ip_rec,comm_comp_imp_pct,ca_gdp_pct,exp_gs,exp_gspi,gdp,goods_exp,goods_imp,imp_gs,imp_gspi,ins_fin_exp_pct,net_prim_inc,net_sec_inc,net_trd_goods,remit_paid,remit_rec_gdp_pct,remit_rec,pers_trans_rec,prim_inc_pay,sec_inc_rec,serv_exp,trd_serv_gdp_pct,trans_serv_exp_pct,travel_serv_exp_pct
SDN,2011,1415921.793,2266163.464,28.26114264,-4.821884965,11026176541,11039723502,55018567211,10193432479,8127556800,11027556519,14822268017,1.556646759,-3781164539,1129612495,2065875679,1706234.901,1.498077742,824220909.3,819934932.5,3794711499,2076229868,832744062.4,6.784516519,2.399515729,21.5268866
SDN,2012,4000,,13.92800921,-16.63187776,5125300930,5139579156,37632919967,4066499000,8122679840,10231466702,12270198199,2.042766848,-2024453270,871557797.9,-4056180840,8021746.359,1.583303247,595843243.8,595728810.3,2038731497,1526286093,1058801930,8.417068871,1.33814866,72.89448254
SDN,2013,55602.66695,,17.8599689,-13.53214881,6047707929,6056865355,43024018082,4789732000,8727899840,10757658915,13566949700,.653143001,-2800133359,1688010193,-3938167840,64367674.34,1.439913869,619508803.4,619158412.8,2809290785,2138309010,1257975929,7.641627049,9.230693344000001,61.44722583
SDN,2014,,5745137.72,20.85545451,-7.160136185,6021777925,6059926043,49516748618,4453723000,8105922880,10180743458,11166892223,.200250595,-948000645.9,1561499544,-3652199880,35611551.23,1.023000976,506556821.9,477856781,986148764.5,1974275499,1568054925,7.356855215,26.54258648,61.67528361
SDN,2015,,479.0285714,26.64563563,-10.55693458,4896332966,4911792486,51726758677,3169011000,8558203500,10146887080,11325367261,.724859453,-1163020661,952814701,-5389192500,89390261.94,.292676391,151392010.5,149117628.5,1178480181,1323312829,1727321966,6.410619243,30.78778446,54.93160804
SDN,2016,,,26.57734954,-9.883461111000001,4638209738,4639355353,42630376000,3093639000,7479546300,8917693682,9785340533,.793646116,-866501235.5,932628546.3,-4385907300,112042591,.359864211,153411466.3,152600980.7,867646850.8,1314045860,1544570738,6.996696722,16.84919266,65.29798291
SDN,2017,,,35.85193118,-11.16970545,5880500848,5884045887,41283617976,4100380502,8220301119,9815700871,11470555090,.436670965,-1651309179,975250674.2,-4119920617,124699657.9,.515788151,212936009.9,212936009.9,1654854219,1300486904,1780120346,8.1764154,22.54971923,57.81011807
SDN,2018,,,25.76640389,-14.46939342,4995707338,5122821139,32333780383,3484681534,7065072571,8237313614,10176769347,.175941978,-1812341932,375446317.3,-3580391037,208724836,1.315077747,425214350.6,300218766.5,1939455733,890511900.4,1511025804,8.298648704,27.09397037,69.05750123999999
SDN,2019,,,26.53439015,-14.7808389,5101252297,5203179838,32338079165,3734656598,8361475039,9786877800,11508918919,.248961875,-1620113579,1525899697,-4626818440,138816458.2,1.615177219,522317287.8,422947659.1,1722041119,2001880186,1366595699,8.633779531,28.18031309,60.1013632
SDN,2020,1642.290691,,33.85853455,-21.60647944,5065438285,5126766431,27034593750,3802573401,8853908794,10519596583,12054131738,.950409609,-1473207010,1086141368,-5051335393,199517746.2,1.832300855,495355092.5,435626957,1534535155,1511573305,1262864884,10.8326121,32.51700467,54.57576338
SDN,2021,,,15.52783382,-7.654689625,6664337810,6777637848,34229513775,5027385190,8904641732,10271018758,11728740847,1.438223494,-1344422052,2330939960,-3877256542,175696167,3.269165795,1119019556,1007282711,1457722089,3040798363,1636952620,8.774093800999999,29.12661038,65.79087997000001
SDN,2022,,,24.24509935,-8.598899454,5908128948,6375470312,51666875363,4357418278,9985364050,11575014717,13120805993,.24019244,-1078449911,2302553018,-5627945772,247281848.6,2.902112669,1499430935,1032918772,1545791276,2928793047,1550710670,6.078094167,28.16104508,68.6700409
SDN,2023,,,,,,,109266000000,,,,,,,,,,.915201936,1000000000,,,,,,,
SDN,2024,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1960,,,,,,,1003692370,,,,,,,,,,,,,,,,,,
SEN,1961,,,,,,,1058975257,,,,,,,,,,,,,,,,,,
SEN,1962,,,,,,,1085475791,,,,,,,,,,,,,,,,,,
SEN,1963,,,,,,,1122139862,,,,,,,,,,,,,,,,,,
SEN,1964,,,,,,,1188930645,,,,,,,,,,,,,,,,,,
SEN,1965,,,,,,,1210058228,,,,,,,,,,,,,,,,,,
SEN,1966,,,,,,,1246908186,,,,,,,,,,,,,,,,,,
SEN,1967,,,,,,,1246480766,,,,,,,,,,,,,,,,,,
SEN,1968,,,,,,,1309384862,,,,,,,,,,,,,,,,,,
SEN,1969,,,,,,,1245234931,,,,,,,,,,,,,,,,,,
SEN,1970,,,,,,,1297407655,,,,,,,,,,,,,,,,,,
SEN,1971,,,,,,,1339549033,,,,,,,,,,,,,,,,,,
SEN,1972,,,,,,,1620857104,,,,,,,,,,,,,,,,,,
SEN,1973,,,,,,,1863398590,,,,,,,,,,,,,,,,,,
SEN,1974,124634.06,41544.68668,18.14899902,-3.124768824,599905275.7,608671204.6,2099325229,472612355.7,552502788.2,679089448.5,737709001.4,.46997389,-49853624.02,63438736.56,-79890432.48999999,27751850.13,.405685626,8516660.689999999,7768856.41,58619552.91,102033750.5,127292920,12.09338967,10.23498695,23.82506527
SEN,1975,139982.2407,46660.7469,26.65023281,-3.025113812,688152695.3,696178343.7,2830388405,542571164.9,611535748.9,781894135.8,865743498,.391025641,-75823713.70999999,83942683.67,-68964583.92,31729307.17,.92978977,26316661.83,25383446.31,83849362.18000001,134149647.3,145581530.3,11.16242268,17.46153846,23.65384615
SEN,1976,125549.0184,41849.6728,24.42473634,-3.222173584,696001908.3,703660398.4,2869777884,536512805.3,659634542.6,834231377.6,902822991.3,2.432432432,-60933123.59,106693367.9,-123121737.4,26951189.04,1.602660278,45992790.22,45197646.62,68591613.72,152811707.3,159489103,11.64152598,17.19496195,28.78509578
SEN,1977,122110.2177,40703.40588,26.60108412,-2.27986797,855259964.5,864947375.1,2938046463,685323244.9,772509940.3,975253605,1039198656,3.147305389,-54257640.04,107267700.3,-87186695.41,24015008.93,1.465742823,43064205.17,42128025.09,63945050.65,158553991.8,169936719.6,12.68463209,16.18203593,30.39520958
SEN,1978,221576.3417,44315.26835,22.76644944,-7.171234744,675143113.2,686842344.1,3280354921,434732782.5,744230616.6,955038348.1,1042605318,2.80921659,-75867739.41,120521022.5,-309497834.1,42542655.94,1.695415983,55615661.62,53665789.97,87566970.25,208752721.7,240410330.8,13.75515983,16.91428571,27.53917051
SEN,1979,235048.9541,94019.58164,29.92653061,-6.455463024,816183988.2,832637415,4084877823,517577796.9,813316391,1101251360,1196869274,.264483627,-79164487.73999999,100534081.9,-295738594.1,69104393.01000001,1.377537441,56270721.44,54437337.77,95617914.53,223887773,298606191.3,14.35884219,16.76952141,29.04596977
SEN,1980,283983.9372,94661.31241,28.9792508,-8.560241523,806893026.9,830463693.7,4510108291,470182738.7,875096502.5,1214977945,1336996376,.278324431,-98447764.90000001,120456520,-404913763.8,90874862.67,1.708480175,77054306.03,74782436.8,122018431.7,245835428.3,336710288.2,15.00167373,19.10598819,29.33651954
SEN,1981,404811.4378,1288036.393,52.12765957,-11.26791801,983029375.1,1002165916,4095892781,603426649.6,1020272027,1514951604,1630801278,.235579254,-96713132.59,167113521.7,-416845377.8,75515731.81,1.664895374,68192329.41,64475421.73,115849673.3,276228604.7,379602725.5,21.34534152,14.62627242,21.88075618
SEN,1982,365178.6873,1734598.765,48.31914269,-6.617086322,884249759.7,903512935.5,4013951443,564535819,815078830.1,1229678366,1346718136,.266514373,-97776593.53,177598568.3,-250543011,69140495.3,1.651997158,66310363.77,62202103.07,117039769.3,275375161.8,319713940.7,18.2940299,16.63811156,24.30039977
SEN,1983,341148.2203,1023444.661,45.59758955,-8.527670772,948129630.7,972587333.9,3569356125,642119677.1,917242595.7,1309169416,1433084947,.287282394,-99457827.3,156114674,-275122918.6,58598766.33,1.652011006,58966156.01,55108558.66,123915530.5,240666948.3,306009953.6,19.55357633,14.13686648,26.31849756
SEN,1984,320397.9043,800994.7608,47.74540731,-7.81683872,900913135.8,915834524,3485165432,632534119.8,818937043.5,1188927966,1327202548,.440862966,-123353193.2,138938262.7,-186402923.6,51835803.99,1.542486037,53758190.16,50348242.11,138274581.3,214094456.8,268379016,18.31677581,14.2005628,28.80532105
SEN,1985,222586.7884,912605.8323,48.62518968,-9.415341296999999,824372429.4,855200699.6,3818944918,548075449,795814544.4,1162526278,1296412231,.499476355,-103057683,81644833.97,-247739095.4,46899036.41,2.079604967,79418968.2,55045712.76,133885953.2,143813324,276296980.4,16.83733932,13.34085233,30.61306695
SEN,1986,317638.2466,1212800.578,53.05891464,-6.839236153,1029003538,1076764780,5392093446,694530464.3,883265335.2,1368010176,1541642792,.474833808,-125871374.3,96100007.70999999,-188734870.9,57896789.55,2.020549566,108949920.7,69302890.17,173632616.1,170398481.2,334473073.7,15.19294728,14.57308124,34.37796771
SEN,1987,99821.46518,865119.3649,51.37366266,-6.6244896,1071054375,1124159394,6487353103,707501271.4,955757255.3,1459589464,1664689301,.431077878,-151994817.7,110775875,-248255983.9,61124011.99,1.816189121,117822601.3,71205978.5,205099837.1,195823763.3,363553103.6,13.3704039,16.41024702,35.84078491
SEN,1988,134296.5896,940076.1271,48.44840962,-6.303432009,1111270705,1161799796,6418419389,713182039,955990272.9,1475315185,1697643189,.396390318,-171798912.2,131262690.2,-242808234,67249015.81,1.831340143,117543090.8,77186964.86,222328004.1,218488325.2,398088665.7,14.29345018,13.82305811,37.0329763
SEN,1989,94041.44044999999,783678.6703999999,51.9956127,-5.465281664,1201880956,1258870069,6366039373,804148357.3,1004080460,1518518486,1738011208,.441361917,-162503609.1,131219156.6,-199932102.4,65609580.99,1.771206197,112755683.9,72819422.06,219492722,215323551.5,397732598.8,14.32869908,13.54035309,36.01040353
SEN,1990,330560.5572,1212055.376,55.68120039,-4.915270689,1452666733,1536922946,7390967360,937910487.5,1164307740,1839900061,2053185078,.371031038,-129028804.1,152976080.1,-226397252.7,79407991.62,1.922178441,142067581.2,90830695.31999999,213285017.3,257065926.6,514756245.4,16.10545018,13.2572244,29.59686051
SEN,1991,283580.4353,1240664.404,52.75263308,-5.123745268,1297167806,1382454622,7255210470,848543557.5,1114045740,1736682033,1912537351,.442477876,-90568501.52,158344225.6,-265502182.5,89434179.78,2.240630859,162562484.7,105314684.2,175855317.4,269401413.5,448624248.6,14.7653958,12.65802781,37.96618205
SEN,1992,528917.0257999999,1057834.052,50.12705013,-5.164817396,1342013614,1438465411,7769817840,860623560.5,1191763398,1845958200,2018989627,.455187569,-76579629.37,179227312.2,-331139837.9,95998440.18000001,2.261005518,175676010.1,119459688.3,173031427,290828804.6,481390053,14.61533433,12.47056977,38.36917281
SEN,1993,105946.2025,988831.2237,50.10328068,-5.876324958,1150717021,1233496321,7367986241,736820523.3,1086725515,1668017013,1830291280,.546075085,-79494967.31,163828144.5,-349904991.6,94115543.26000001,2.307392292,170008346.6,117282446.2,162274266.9,267019745.8,413896497.9,13.50691985,12.07337884,31.10068259
SEN,1994,144091.0004,702443.6267,48.85217137,-3.723490069,1231113507,1294441502,5034588196,818779098.2,1021983431,1514702607,1679182484,.41497401,-101151882.3,197278590.9,-203204333.3,59851799.27,2.260997116,113831893.9,73072148.56,164479876.9,266964600.9,412334408.9,17.97671526,10.14283842,31.44192548
SEN,1995,120204.7265,1061808.417,42.75517982,-3.864197211,1505804608,1593049199,6326342633,993311757.1,1242876803,1821101606,2032623860,.402642586,-124277663.3,195112305.2,-249565046.3,76350035.43000001,2.3082643,146028708.5,86487300.69,211522253.7,284664826.4,512492851.3,17.24088809,10.97298776,32.75477894
SEN,1996,486753.6254,82103.02115,13.84831068,-3.060283611,1362497681,1442761204,6559712166,984217785.3,1263717972,1655537047,1810000198,.408247636,-74199627.94,166493197.9,-279500187.2,67922656.48999999,2.293990884,150479199.1,82474439.58,154463150.4,244328816.8,378279895.8,11.73982869,19.31373056,41.2852049
SEN,1997,2232428.258,,16.12176818,-3.059191245,1271781654,1339311324,6041478726,900585202.7,1174471426,1563258316,1702674574,.534487852,-71886588.52,178542861.7,-273886223.2,69784370.95999999,2.490537975,150465321.9,92473586.17,139416258.3,258838320.4,371196451.7,12.57942593,14.83642272,43.76107747
SEN,1998,3627415.142,67802.15218,21.27679869,-3.803751767,1392648070,1469091606,6505607909,967420092,1279036749,1723298486,1887667854,2.699072007,-87925830.95,171119071.7,-311616657.4,66535946.99,2.266026964,147418829.4,90956587.15000001,164369367.4,254676749,425227977.6,13.36523391,12.03799668,40.36330442
SEN,1999,5246368.512,1576022.749,18.79361405,-4.85800602,1442806583,1522714186,6592834933,1026743076,1373347848,1802924532,2002119184,1.785407457,-119287049.7,159124680.4,-346604772.1,60841404.6,2.82171173,186030796.6,129722919.9,199194652.6,225432994.2,416063506.7,12.82665498,9.356987769,41.73956169
SEN,2000,5487125.076,16896.45905,19.2292602,-5.540798424,1309507961,1394953355,6013185004,923297148.5,1339887795,1745415484,1942578857,1.767836961,-111717979.2,214447042.2,-416590646.1,55028951.05,3.89255689,234066647.2,179669905.3,197163372.6,275584063.2,386210812.7,13.16670785,8.282110175,37.35644756
SEN,2001,2874121.559,45057.48762,18.44050149,-3.775137948,1401319269,1468509541,6507824829,1002915502,1428153051,1842538572,2014613117,2.599814935,-104884273.5,300424212.2,-425237549,51317747.65,4.685820349,304944980.1,259845165.7,172074545.2,353918373,398403767.1,12.48941559,7.336097879,43.8044484
SEN,2002,3325581.684,201812.4992,28.38494473,-4.543400895,1527965677,1595647824,7006402320,1071902584,1596867348,2086065170,2284341626,1.409394488,-130594309.8,370364857.1,-524964763.7,39519211.91,4.940093868,346122851.4,298101567.2,198276456,416357925.7,456063093.4,13.49138792,8.256605253,41.76346574
SEN,2003,506986.213,,25.48060708,-4.989693893,1824555620,1944212989,8768721563,1256582760,2064163326,2657268218,2913384202,1.704790416,-136458615.7,531638848.7,-807580566.5,57218739.91,5.839850354,512080217.3,449236344.6,256115984.1,596959021.3,567972860.6,13.24112921,13.50048275,36.80920314
SEN,2004,7228759.859,,27.86778356,-5.074475899,2182636050,2339675738,10076816667,1520347388,2492374757,3196190862,3484159851,1.424194703,-130929301.1,633138479.6,-972027368.8,76963915.95999999,6.291983528,634031644.8,564194087.6,287968989,716339381.7,662288662.3,13.55690803,14.56406586,31.99055118
SEN,2005,7377787.202,,28.39563936,-6.141503227,2355695211,2562709472,11009033438,1593583070,2885587233,3696309320,3992881193,1.908862398,-89595544.31999999,754051577.3,-1292023130,97769904.95,7.168101946,789138740.1,717257471.5,296571872.7,859502726,762074209.7,14.28641584,16.63970533,31.82100993
SEN,2006,5283048.665,,28.39147507,-7.368654316,2402925776,2578414871,11697918243,1601223141,3195402217,4038756714,4277738100,2.289766487,-63492291.38,837382354.8,-1594179076,96492204.05,7.916492623,926064834.8,851336494.2,238981386.2,974531063.8,801683493.4,14.0626559,14.10152333,31.24970154
SEN,2007,7813908.33,501427.2725,23.209922,-9.379070932999999,2877670224,3079515594,13994218413,1683730103,4159213869,5407475278,5683281171,1.723625037,-73939629.90000001,1291217012,-2475483766,143429092.7,8.527636061000001,1193376016,1108175165,275805892.7,1559543282,1193961014,17.4516529,11.34092778,44.55876949
SEN,2008,9058295.123,246636.7484,22.93879735,-11.22207607,3508116266,3799909961,16853989628,2217286790,5617981541,7042734772,7382622633,1.33057722,-48094165.94,1691389977,-3400694751,144686085.2,8.793674951,1482085064,1383968481,339887860.8,1993901160,1290784633,16.11200376,11.14662405,42.25016936
SEN,2009,12162619.58,1233272.615,23.57473319,-5.309157411,3127154085,3299153088,16145867495,2105302670,4139458269,5293057220,5635481741,1.7063426,-170425517.4,1479161658,-2034155598,175124711.3,8.397408175000001,1355834397,1258767337,342424520.5,1763898789,1021830151,13.4735969,4.696603962,45.45322124
SEN,2010,5840811.466,1212625.218,26.79190126,-3.656508762,3215625405,3421347274,16121315909,2166456004,4086324669,5206325531,5562190612,1.363688894,-150143212.4,1551230599,-1919983865,216655705.6,9.174932296,1479119820,1385464732,355865080.6,1875506793,1049284601,13.45588204,4.40694942,43.19311222
SEN,2011,5411156.364,1400534.588,26.37188916,-6.445299367,3792732355,4060552765,17814283639,2624466009,5136129567,6428780552,6978445815,1.649641352,-281844853.8,1769709140,-2511663558,209403263.2,9.071517921,1616025933,1514175238,549665263.4,2073101006,1168266346,13.81429296,8.543369411,40.11178691
SEN,2012,4896619.26,3388460.528,22.08750257,-8.651918546999999,3967113828,4209570909,17660870412,2745985143,5623105588,6951785440,7495560101,2.290670574,-301317579.3,1757985069,-2877120446,220998137.7,8.924956883,1576225069,1469860314,543774661.3,2036479016,1221128685,14.43761534,10.32284464,33.3325907
SEN,2013,1200648.819,1801985.58,24.34646522,-8.192272458,4209550705,4494355539,18918667725,2880115759,5858497254,7301139029,7908835402,1.48926127,-322891539.7,1864611058,-2978381495,280522384.1,9.39758185,1777897284,1650254142,607696372.9,2196535708,1329434946,14.65260008,10.91009602,33.00753135
SEN,2014,5903709.826,3870322.291,24.99237309,-6.802945238,4305212888,4600793330,19797253440,2982723255,5784191803,7237651016,7910972220,2.060569325,-377740761.9,1963382580,-2801468548,300414902.3,9.75703422,1931624793,1801087996,673321204.3,2337469907,1322489633,14.02188871,11.37466415,32.02502891
SEN,2015,5152469.091,3410115.204,26.49201424,-5.316194754,4016951809,4303023449,17774766696,2823307634,4978895901,6288404327,6966079180,2.010312083,-391603212.2,1718114515,-2155588268,272324110.9,9.889043788,1757754462,1643075067,677674852.1,2057339535,1193644176,14.08261861,10.50281679,30.87265289
SEN,2016,7635938.447,4598673.942,28.36820691,-4.178756112,4093170632,4398393862,19040312333,2874563718,4839937434,6179704692,6983376456,2.112833937,-498448533.9,1789334379,-1965373716,388583223.2,10.40204297,1980581470,1862696660,803671764,2251437661,1218606914,13.43661873,10.61870104,31.97850096
SEN,2017,8163687.072,4943195.79,27.00984067,-7.269140827,4593278924,4928072070,20996562944,3285684204,5987761328,7499420153,8421415119,2.211326579,-587201819.7,1967073320,-2702077124,409389540.7,10.23458645,2148911385,2021954108,921994965.8,2471104833,1307594720,13.42721451,10.57546937,32.12675649
SEN,2018,8752958.861,5442648.8,25.9182647,-9.582924256,5287037761,5731176879,23116701556,3866092163,7262295292,8960095118,10005109792,2.431748657,-600875556.9,2058676912,-3396203129,591757306.3,10.50120364,2427531906,2289270515,1045014675,2754012339,1420945598,13.49130807,11.38100132,34.93032454
SEN,2019,8401902.1,5496118.487,31.21130278,-8.109496097999999,5835648428,6281710199,23403995992,4428041980,7308394815,9169814210,10270852724,2.479776878,-654976743.6,2091196384,-2880352835,552837235.2,10.79153654,2525650779,2377858188,1101038514,2792814826,1407606448,13.96781064,12.88773278,36.64812275
SEN,2020,8830999.99,5734503.574,62.51042885,-10.85323052,5062755656,5557950115,24530513038,4188513934,6985131793,9626651024,10714180421,3.599096425,-592334937.5,2493877177,-2796617860,527488850.7,10.62913987,2607382543,2447093030,1087529396,3168012401,874241722.4,14.33219496,13.52707157,14.04428009
SEN,2021,10312074.08,6267800.373,56.12104829,-12.09004823,6779544295,7261319269,27520784130,5490564409,8488546156,12277575011,13422291871,3.571350696,-662941886,2833696528,-2997981747,398853372,11.25190456,3096612365,2926576519,1144716860,3390025363,1288979886,18.4515409,14.76451904,27.90252216
SEN,2022,285442.9053,7029827.654,52.61515305,-20.06689726,7417917735,7960291098,27619479060,5981874795,10807686369,14697565625,16135049453,2.9418357,-895110464.7,2632385867,-4825811573,268717702.7,10.5381796,2910590307,2726650215,1437483828,3131552291,1436042939,19.28321017,13.43922957,37.42615729
SEN,2023,281203.8919,7296780.837,57.22121212,-19.6828748,7000841889,7702179678,30848333084,5520414704,10840983209,14916212773,16771317370,4.413670053,-1153766809,2997298912,-5320568505,339583273.7,10.59096889,3267137361,3038073219,1855104597,3561891353,1480427185,18.00958494,13.76543819,39.80811259
SEN,2024,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1960,,,,,,,704751700.3,,,,,,,,,,,,,,,,,,
SGP,1961,,,,,,,764629788.1,,,,,,,,,,,,,,,,,,
SGP,1962,,,,,,,826239211.8,,,,,,,,,,,,,,,,,,
SGP,1963,,,,,,,917608012.5,,,,,,,,,,,,,,,,,,
SGP,1964,,,,,,,894153311.4,,,,,,,,,,,,,,,,,,
SGP,1965,,,,,,,974644096.1,,,,,,,,,,,,,,,,,,
SGP,1966,,,,,,,1096425608,,,,,,,,,,,,,,,,,,
SGP,1967,,,,,,,1238035816,,,,,,,,,,,,,,,,,,
SGP,1968,,,,,,,1425706091,,,,,,,,,,,,,,,,,,
SGP,1969,,,,,,,1659893768,,,,,,,,,,,,,,,,,,
SGP,1970,,,,,,,1920574150,,,,,,,,,,,,,,,,,,
SGP,1971,,,,,,,2263785444,,,,,,,,,,,,,,,,,,
SGP,1972,,,35.97650514,-18.18644376,3130311112,3243377779,2721440981,2169600001,3127466668,3611733335,3740800001,.407105848,-16000000.01,2488888.89,-957866667,,,,,129066666.7,78577777.81,960711111.5,53.0960542,17.13545522,27.20207254
SGP,1973,,,35.0310559,-14.03728743,4976058384,5143310592,3696213333,3598567574,4735150095,5390322976,5658089284,.502215657,-100514100.5,-4069396.781,-1136582521,,,,,267766308.2,103362678.2,1377490810,54.99313781,18.31610044,28.06499261
SGP,1974,,,30.81130356,-19.56117505,7836702872,8061992179,5221534956,5905534431,7764068615,8664405113,9044401283,.531236719,-154706864.1,-38984488.29,-1858534184,,,,,379996170.1,70172078.92,1931168441,54.2274439,19.80450489,23.11942201
SGP,1975,,,35.31209079,-10.36744083,7896934174,8276472824,5633673930,5480959813,7510648171,8476784889,8821743351,.418921278,34580188.1,-38797284.21,-2029688357,,,,,344958461.7,65364989.69,2415974361,60.03384508,16.52993542,19.53220457
SGP,1976,,,38.50287908,-8.968089022999999,9017574986,9387084701,6327077974,6654007914,8441657872,9495954485,9905531519,.599315068,-40067318.5,-48971167.06,-1787649958,,,,,409577033.6,48566446.67,2363567071,54.01962325,19.22945205,21.67808219
SGP,1977,,,41.01412067,-4.459481037,10839140776,11230630486,6618585074,8245060263,9729031732,11006395019,11481511851,.758533502,-83627121.45,-44273181.94,-1483971469,,,,,475116832.2,48372550.64,2594080512,58.49352627,22.0448799,23.988622
SGP,1978,,,44.21710713,-6.019569056,13250074212,13777772897,7517176355,10123019759,12090456354,13637932745,14191576615,.9281395019999999,-25945185.31,-38697903.51,-1967436594,,,,,553643869.6,63763591.01,3127054453,62.18466381,24.86288848,25.91759246
SGP,1979,,,45.67070435,-7.914249658,17843163561,18648844409,9296921724,14247950739,16450237028,18500308499,19349676378,1.138398567,-43687032.25,-34949625.8,-2202286289,,,,,849367879.6,86454337.5,3595212822,60.7220805,29.31696086,31.19723715
SGP,1980,,,46.06255012,-13.13580467,24285352905,25238553007,11896256783,19429683402,22400435899,25312343117,26694740129,1.106088295,-429196910,-106481932,-2970752497,,,,,1382397012,87333865.25,4855669503,65.29429268,26.93084544,29.50851207
SGP,1981,,,46.26127437,-10.36800998,28273884430,29366329691,14175228844,21090157507,25785116151,29038785445,30683133295,.896092772,-551902588.9,-152885537.1,-4694958644,,,,,1644347851,130165704.9,7183726923,73.63123609,20.34657706,24.94564143
SGP,1982,,,44.35389988,-8.059103457999999,29143584783,30386093632,16084252378,21015642349,26196422949,29808997570,31477202381,.82787168,-425695961.7,-205137790.5,-5180780600,,,,,1668204811,97662410.52,8127942434,72.99386242999999,18.70760032,23.19190525
SGP,1983,,,46.62162162,-3.432794047,29728591387,31029081201,17784112150,21894418032,26252100057,30034310608,31424717840,.863839555,-89917417.98999999,-214855304,-4357682026,,,,,1390407232,120678639.9,7834173355,65.3188858,17.83254802,25.46212396
SGP,1984,,,47.74554352,-1.94886737,30244012975,31846857059,19749361098,24090948162,26733601598,30757354382,32009063567,1.12,351134898.7,-222682345.6,-2642653436,,,,,1251709185,121420479,6153064813,51.52985733,23.32190476,30.20952381
SGP,1985,,,40.30690537,-.018981074,27874463109,29728882126,19156532746,23186600917,24704679230,28258982346,29519350958,1.018033741,594050405.7,-213167284.1,-1518078313,,,,,1260368611,112719587.3,4687862192,43.02535024,20.61275936,36.30017452
SGP,1986,,,41.49077313,1.714804294,27544567341,29774273798,18586746057,22738413259,23678518123,27486241343,29272302808,1.681796464,443644992.2,-183244670.7,-940104864.4,,,,,1786061464,119866814.7,4806154082,46.34419212,20.18155757,37.63975155
SGP,1987,,,32.38849306,-.519344689,34890636995,37811362863,20919215578,29096099209,30239318133,34851130509,37735008982,1.737249246,36847395.12,-184996715.7,-1143218924,,,,,2883878473,107835611.2,5794537785,49.74541288,20.62819588,37.6704471
SGP,1988,,,31.38757457,7.634234348,48265997491,52148378200,25371462488,40702982720,40675304670,46472489658,49967079518,1.300919842,387790849.3,-244381778.2,27678050.11,,,,,3494589860,111308496,7563014771,52.6583746,21.03942181,35.33508541
SGP,1989,,,29.97671755,9.727960542,55358255958,60110139255,30465364739,45699945734,46012468434,52861663626,56820933979,.989583886,792612944.4,-325546615.6,-312522700,,,,,3959270353,114395101.5,9658310224,54.18449954,19.02719232,34.77824614
SGP,1990,,,29.50373809,8.637241403999999,67489351920,73997590849,36144336769,54678553038,56311129910,64952681330,70454593939,.690353144,1006326320,-421123289.7,-1632576872,,,,,5501912609,122590848.9,12810798882,59.35189913,17.37037037,36.29371232
SGP,1991,,,29.09275473,10.73396414,75156145987,82714306388,45466164978,61332870250,61442968366,70566872160,77368064600,.82661932,756967960.4,-465919944.4,-110098115.8,,,,,6801192440,128621458.1,13823275737,50.47089312,18.21116899,33.39140048
SGP,1992,,,30.48451571,11.34606604,82765352268,90979762221,52131320033,66565082158,68386543617,77923325626,84589821768,1.036010262,1547913810,-475086455.6,-1821461458,,,,,6666496143,172072274.9,16200270110,49.3696536,17.07294892,35.3675866
SGP,1993,,,31.17213254,6.948514397,96455182679,104530000000,60603815716,77857973572,80581964765,91902922666,99783150562,1.407691386,194765308.4,-535960461.1,-2723991193,,,,,7880227897,140240924.3,18597209107,49.36680414,17.0643478,34.39193057
SGP,1994,,,32.10401112,15.4701579,120963000000,130746000000,73688724431,97918996494,96564642570,110463000000,118685000000,1.43131506,1560580774,-661104361.2,1354353923,,,,,8222428207,144882546.2,23043984696,50.13255148,17.54170644,29.42718987
SGP,1995,1713731370,47976011.99,25.32840137,16.49675045,159047000000,170206000000,87812540788,133018000000,122547000000,144310000000,154833000000,15.52256445,635047182.3,-886074609.8,10471822912,,,,,10523608784,836899197.5,26028468119,54.42447693,32.01552636,29.23796694
SGP,1996,2021998181,53119029.06,24.37725963,14.62734712,169132000000,179392000000,96293086513,141901000000,130570000000,153364000000,164315000000,15.58258913,-691753016.6,-991176969.5,11330948454,,,,,10951314058,1037984125,27230913526,51.95048089,32.18036967,27.1809817
SGP,1997,1938031179,43574721.05,26.99391547,15.56983555,169506000000,180631000000,100124000000,143057000000,131824000000,154759000000,163921000000,18.02854989,1961737983,-1120213810,11233320631,,,,,9162477473,1196115990,26448980142,49.32264095,32.42546777,23.82001243
SGP,1998,1896867136,49354635.36,30.44806966,21.79155115,142984000000,153694000000,85728207782,120106000000,104202000000,124556000000,134001000000,13.73056521,1264578091,-1011112760,15903903856,,,,,9445258280,1205125473,22877785534,50.4284822,39.32611268,20.11449973
SGP,1999,4325597311,58762564.23,34.41191387,17.20388024,152508000000,167897000000,86286849755,128328000000,112242000000,137834000000,152246000000,12.08675644,977370119.6,-805920308.7,16085838969,,,,,14411459880,1362512709,24179792207,57.682239,43.81961609,21.04568402
SGP,2000,5099296389,64966578.95,35.45610649,11.07150319,180961000000,196286000000,96076539926,154943000000,139178000000,169108000000,185021000000,9.155318940000001,-587309474.9,-628783674.8,15764430411,,,,,15912751431,1735767775,26018418799,58.23279826,45.43393349,19.76310228
