iso3,year,gdp_pc_ppp_c21intl,gdp_pc_ppp_cintl,gdp_ppp_c21intl,gdp_ppp_cintl,gni_pc_ppp_c21intl,gni_pc_ppp_cintl,gni_ppp_c21intl
LBN,2018,16290.05165,21985.48847,97481607577,131564000000,15931.4945,21540,95335958961
LBN,2019,15659.5661,21710.46488,90740827789,125803000000,15239.66562,21190,88307674957
LBN,2020,12507.43664,16259.70513,71322381663,92719310021,12074.68816,15740,68854677602
LBN,2021,11599.77551,11599.77551,66328931530,66328931530,10650.65954,10650,60901770632
LBN,2022,11474.75058,12292.84073,65916578511,70616088355,11091.57359,11800,63715422502
LBN,2023,,,,,,,
LBN,2024,,,,,,,
LBR,1960,,,,,,,
LBR,1961,,,,,,,
LBR,1962,,,,,,,
LBR,1963,,,,,,,
LBR,1964,,,,,,,
LBR,1965,,,,,,,
LBR,1966,,,,,,,
LBR,1967,,,,,,,
LBR,1968,,,,,,,
LBR,1969,,,,,,,
LBR,1970,,,,,,,
LBR,1971,,,,,,,
LBR,1972,,,,,,,
LBR,1973,,,,,,,
LBR,1974,,,,,,,
LBR,1975,,,,,,,
LBR,1976,,,,,,,
LBR,1977,,,,,,,
LBR,1978,,,,,,,
LBR,1979,,,,,,,
LBR,1980,,,,,,,
LBR,1981,,,,,,,
LBR,1982,,,,,,,
LBR,1983,,,,,,,
LBR,1984,,,,,,,
LBR,1985,,,,,,,
LBR,1986,,,,,,,
LBR,1987,,,,,,,
LBR,1988,,,,,,,
LBR,1989,,,,,,,
LBR,1990,1866.405481,786.5258094,4150264277,1748971487,,1080,
LBR,1991,1819.497853,792.6886898,3559880300,1550909690,,1090,
LBR,1992,1115.037708,496.8514064,2310872164,1029705163,,680,
LBR,1993,718.6832388,327.8299041,1548852934,706514749.9,,450,
LBR,1994,563.6403612,262.5962814,1211786194,564563098.1,,360,
LBR,1995,534.8097152,254.3884746,1160088911,551809812.3,,350,
LBR,1996,582.6779825,282.2316765,1300705651,630022666.9,,390,
LBR,1997,1111.937603,547.8767949,2683093204,1322020679,,690,
LBR,1998,1308.405683,651.9264085999999,3493605416,1740724350,,830,
LBR,1999,1507.314703,761.662726,4253165779,2149171527,,800,
LBR,2000,1868.179756,965.3955233,5470248902,2826791044,,850,
LBR,2001,1867.119109,986.5727986000001,5629995201,2974850449,,820,
LBR,2002,1887.646016,1012.918913,5841852912,3134763219,,830,
LBR,2003,1308.150901,715.8182468,4080818598,2233017927,,570,
LBR,2004,1326.535655,745.3978618,4187729797,2353140547,,610,
LBR,2005,1335.617289,774.0325678,4408892705,2555093117,,650,
LBR,2006,1364.603473,815.218917,4763540065,2845755598,,700,
LBR,2007,1422.100197,872.5846459000001,5217756727,3201556695,,770,
LBR,2008,1463.124082,915.0535996999999,5590601506,3496422550,,830,
LBR,2009,1492.998174,939.4962903000001,5886933603,3704460178,,860,
LBR,2010,1538.850835,980.1181398,6246026265,3978191716,,890,
LBR,2011,1601.03374,1040.761414,6758248402,4393239184,,990,
LBR,2012,1668.972896,1156.953194,7298490240,5059406068,,1050,
LBR,2013,1774.520578,1360.129104,7932531093,6080102164,,1230,
LBR,2014,1750.143849,1418.773555,7988169319,6475698206,,1270,
LBR,2015,1714.09048,1340.432797,7986686317,6245654130,,1220,
LBR,2016,1653.310502,1490.335814,7862496650,7087452920,,1370,
LBR,2017,1661.302908,1664.944813,8055533202,8073192529,,1520,
LBR,2018,1647.974438,1799.727514,8148782051,8899159431,,1570,
LBR,2019,1575.76665,1899.52201,7947727344,9580659050,,1700,
LBR,2020,1497.376924,1659.521091,7710687069,8545642458,,1510,
LBR,2021,1539.208923,1539.208923,8095196891,8095196891,1443.672627,1440,7592740653
LBR,2022,1578.998371,1691.572757,8484422471,9089317747,,1590,
LBR,2023,1616.923734,1794.533409,8881812193,9857427644,,1680,
LBR,2024,,,,,,,
LBY,1960,,,,,,,
LBY,1961,,,,,,,
LBY,1962,,,,,,,
LBY,1963,,,,,,,
LBY,1964,,,,,,,
LBY,1965,,,,,,,
LBY,1966,,,,,,,
LBY,1967,,,,,,,
LBY,1968,,,,,,,
LBY,1969,,,,,,,
LBY,1970,,,,,,,
LBY,1971,,,,,,,
LBY,1972,,,,,,,
LBY,1973,,,,,,,
LBY,1974,,,,,,,
LBY,1975,,,,,,,
LBY,1976,,,,,,,
LBY,1977,,,,,,,
LBY,1978,,,,,,,
LBY,1979,,,,,,,
LBY,1980,,,,,,,
LBY,1981,,,,,,,
LBY,1982,,,,,,,
LBY,1983,,,,,,,
LBY,1984,,,,,,,
LBY,1985,,,,,,,
LBY,1986,,,,,,,
LBY,1987,,,,,,,
LBY,1988,,,,,,,
LBY,1989,,,,,,,
LBY,1990,18121.81565,17172.60331,80555801700,76336325960,,17090,
LBY,1991,20501.47842,20084.62591,93166918530,91272573966,,19990,
LBY,1992,19532.99585,19571.91311,90639976348,90820566159,,19480,
LBY,1993,18429.78874,18904.22421,87229019426,89474543886,,18820,
LBY,1994,18439.65837,19318.20678,88916714929,93153107852,,19230,
LBY,1995,17718.60278,18952.00087,86942402006,92994492808,,19420,
LBY,1996,17804.46417,19392.48696,88797859978,96717953736,,20120,
LBY,1997,18446.84296,20438.63992,93426600293,103514000000,,20450,
LBY,1998,17528.31106,19639.19473,90107858791,100959000000,,19980,
LBY,1999,17397.98765,19769.02443,90783360696,103156000000,,17090,
LBY,2000,17742.34749,20616.98487,94123526022,109374000000,,19120,
LBY,2001,17111.48356,20331.63152,92464279919,109865000000,,18760,
LBY,2002,16625.05921,20060.63969,91577642405,110502000000,,20320,
LBY,2003,18417.88434,22662.72421,103497000000,127351000000,,23130,
LBY,2004,18846.24187,23813.40115,108115000000,136610000000,,23780,
LBY,2005,20644.02708,26902.89859,120949000000,157619000000,,26620,
LBY,2006,21539.62745,28935.66158,128812000000,173041000000,,28920,
LBY,2007,22416.10981,30928.94228,136836000000,188802000000,,31310,
LBY,2008,21909.42907,30812.28373,136615000000,192128000000,,31060,
LBY,2009,20513.56321,29027.14681,130603000000,184807000000,,29300,
LBY,2010,21109.96793,30234.09187,137169000000,196456000000,21047.67096,30220,136764000000
LBY,2011,10739.09317,15698.05191,68120248022,99575929952,10723.80178,15720,68023251641
LBY,2012,20595.58004,26826.07298,127267000000,165767000000,20104.7447,26270,124234000000
LBY,2013,16553.14265,21151.00519,104361000000,133349000000,16419.2324,21030,103517000000
LBY,2014,12495.79297,17509.52851,80313610359,112538000000,12586.11064,17690,80894104804
LBY,2015,12192.13862,17903.25654,79636842700,116941000000,12421.32751,18360,81133863063
LBY,2016,11828.71138,16961.01771,78449504268,112488000000,11931.65942,17220,79132268630
LBY,2017,15424.05543,18026.01878,103939000000,121473000000,15570.17813,18370,104924000000
LBY,2018,16380.85155,18879.31513,112193000000,129305000000,16470.61408,19120,112808000000
LBY,2019,14333.42244,16194.10821,99632092392,112566000000,14516.17421,16620,100902000000
LBY,2020,9976.037403,10954.79905,70285163941,77180930239,10095.87132,11150,71129441689
LBY,2021,12641.50977,12641.50977,90199384483,90199384483,12411.58535,12410,88558833501
LBY,2022,11456.07681,12272.83562,82756464976,88656571302,11345.03959,12190,81954353687
LBY,2023,12478.14346,13848.795,91161061089,101175000000,12493.25009,13910,91271424987
LBY,2024,,,,,,,
LCA,1960,,,,,,,
LCA,1961,,,,,,,
LCA,1962,,,,,,,
LCA,1963,,,,,,,
LCA,1964,,,,,,,
LCA,1965,,,,,,,
LCA,1966,,,,,,,
LCA,1967,,,,,,,
LCA,1968,,,,,,,
LCA,1969,,,,,,,
LCA,1970,,,,,,,
LCA,1971,,,,,,,
LCA,1972,,,,,,,
LCA,1973,,,,,,,
LCA,1974,,,,,,,
LCA,1975,,,,,,,
LCA,1976,,,,,,,
LCA,1977,,,,,,,
LCA,1978,,,,,,,
LCA,1979,,,,,,,
LCA,1980,,,,,,,
LCA,1981,,,,,,,
LCA,1982,,,,,,,
LCA,1983,,,,,,,
LCA,1984,,,,,,,
LCA,1985,,,,,,,
LCA,1986,,,,,,,
LCA,1987,,,,,,,
LCA,1988,,,,,,,
LCA,1989,,,,,,,
LCA,1990,17222.00097,6950.844359,2374173388,958222550.8,,6240,
LCA,1991,17080.65249,7126.930912,2383092636,994349400.8,,6390,
LCA,1992,18166.05202,7752.548645,2572621789,1097892681,,7020,
LCA,1993,18003.87761,7865.459148,2587625313,1130470982,,7050,
LCA,1994,18020.35822,8040.756022,2628990061,1173065896,,7230,
LCA,1995,18048.62588,8222.223231,2674950745,1218599261,,7350,
LCA,1996,18300.99533,8489.826899,2753128533,1277175599,,7640,
LCA,1997,17919.88044,8456.381638999999,2734018238,1290181690,,7600,
LCA,1998,18786.83649,8965.134001,2905891508,1386700032,,8040,
LCA,1999,19039.29974,9214.180512000001,2983496348,1443880515,,8290,
LCA,2000,18818.72421,9313.732797000001,2984950760,1477307041,,8870,
LCA,2001,17993.48296,9105.82559,2883221729,1459090175,,8630,
LCA,2002,17911.47617,9205.184163,2895228920,1487935173,,8830,
LCA,2003,18522.35412,9707.068189,3018699185,1582019145,,9210,
LCA,2004,19715.6607,10610.29669,3238080397,1742624518,,9920,
LCA,2005,19491.05107,10818.31043,3224794400,1789889460,,10130,
LCA,2006,20550.88371,11758.31947,3424578710,1959394599,,11250,
LCA,2007,20759.12636,12199.25811,3482509520,2046523143,,11580,
LCA,2008,21651.0481,12968.54573,3654870128,2189194267,,12320,
LCA,2009,20907.15506,12600.2079,3551477523,2140384715,,12190,
LCA,2010,20848.87633,12717.7866,3563198058,2173546036,,12380,
LCA,2011,21637.68313,13471.26664,3717375600,2314377079,,13300,
LCA,2012,21515.71512,13443.42625,3713332725,2320160606,,13130,
LCA,2013,20989.21664,14008.54691,3638879499,2428647770,,13690,
LCA,2014,21214.33739,14403.08327,3694222284,2508124115,,13530,
LCA,2015,21142.62482,14353.13426,3697950794,2510434948,,13160,
LCA,2016,21775.16216,15306.81683,3824720132,2688581148,,14400,
LCA,2017,22422.61204,16131.09169,3954048252,2844588970,,15190,
LCA,2018,22981.80344,17433.36369,4068169900,3086001740,,16570,
LCA,2019,22738.01096,18710.14257,4039657765,3324062639,,17590,
LCA,2020,17141.93807,14912.38061,3055550461,2658131844,,14560,
LCA,2021,19101.1653,19101.1653,3409978231,3409978231,18332.89789,18330,3272825598
LCA,2022,22961.96222,24599.03092,4105162567,4397839346,,22530,
LCA,2023,23403.46177,25974.19603,4195889643,4656783735,,23670,
LCA,2024,,,,,,,
LIE,1960,,,,,,,
LIE,1961,,,,,,,
LIE,1962,,,,,,,
LIE,1963,,,,,,,
LIE,1964,,,,,,,
LIE,1965,,,,,,,
LIE,1966,,,,,,,
LIE,1967,,,,,,,
LIE,1968,,,,,,,
LIE,1969,,,,,,,
LIE,1970,,,,,,,
LIE,1971,,,,,,,
LIE,1972,,,,,,,
LIE,1973,,,,,,,
LIE,1974,,,,,,,
LIE,1975,,,,,,,
LIE,1976,,,,,,,
LIE,1977,,,,,,,
LIE,1978,,,,,,,
LIE,1979,,,,,,,
LIE,1980,,,,,,,
LIE,1981,,,,,,,
LIE,1982,,,,,,,
LIE,1983,,,,,,,
LIE,1984,,,,,,,
LIE,1985,,,,,,,
LIE,1986,,,,,,,
LIE,1987,,,,,,,
LIE,1988,,,,,,,
LIE,1989,,,,,,,
LIE,1990,,,,,,,
LIE,1991,,,,,,,
LIE,1992,,,,,,,
LIE,1993,,,,,,,
LIE,1994,,,,,,,
LIE,1995,,,,,,,
LIE,1996,,,,,,,
LIE,1997,,,,,,,
LIE,1998,,,,,,,
LIE,1999,,,,,,,
LIE,2000,,,,,,,
LIE,2001,,,,,,,
LIE,2002,,,,,,,
LIE,2003,,,,,,,
LIE,2004,,,,,,,
LIE,2005,,,,,,,
LIE,2006,,,,,,,
LIE,2007,,,,,,,
LIE,2008,,,,,,,
LIE,2009,,,,,,,
LIE,2010,,,,,,,
LIE,2011,,,,,,,
LIE,2012,,,,,,,
LIE,2013,,,,,,,
LIE,2014,,,,,,,
LIE,2015,,,,,,,
LIE,2016,,,,,,,
LIE,2017,,,,,,,
LIE,2018,,,,,,,
LIE,2019,,,,,,,
LIE,2020,,,,,,,
LIE,2021,,,,,,,
LIE,2022,,,,,,,
LIE,2023,,,,,,,
LIE,2024,,,,,,,
LKA,1960,,,,,,,
LKA,1961,,,,,,,
LKA,1962,,,,,,,
LKA,1963,,,,,,,
LKA,1964,,,,,,,
LKA,1965,,,,,,,
LKA,1966,,,,,,,
LKA,1967,,,,,,,
LKA,1968,,,,,,,
LKA,1969,,,,,,,
LKA,1970,,,,,,,
LKA,1971,,,,,,,
LKA,1972,,,,,,,
LKA,1973,,,,,,,
LKA,1974,,,,,,,
LKA,1975,,,,,,,
LKA,1976,,,,,,,
LKA,1977,,,,,,,
LKA,1978,,,,,,,
LKA,1979,,,,,,,
LKA,1980,,,,,,,
LKA,1981,,,,,,,
LKA,1982,,,,,,,
LKA,1983,,,,,,,
LKA,1984,,,,,,,
LKA,1985,,,,,,,
LKA,1986,,,,,,,
LKA,1987,,,,,,,
LKA,1988,,,,,,,
LKA,1989,,,,,,,
LKA,1990,4561.579133,2527.442952,74593031180,41329904727,4529.672761,2510,74071283577
LKA,1991,4735.8194,2712.722802,78024301099,44693068470,4697.961883,2700,77400585099
LKA,1992,4866.239412,2850.950075,81457363522,47722862974,4854.671323,2850,81263721994
LKA,1993,5114.436304,3067.382927,87077973128,52225010188,5113.561626,3070,87063080939
LKA,1994,5322.729631,3260.468925,91954268850,56327121023,5290.997706,3240,91406075305
LKA,1995,5523.312254,3454.275011,97011832013,60671121191,5457.401144,3420,95854164796
LKA,1996,5624.023937,3581.652766,100698000000,64129557245,5550.586102,3540,99383344075
LKA,1997,5871.722976,3803.883596,107148000000,69414028635,5808.7842,3770,106000000000
LKA,1998,6032.622126,3952.041044,112183000000,73492167118,5941.353414,3900,110485000000
LKA,1999,6176.235485,4103.380451,117007000000,77737438832,6069.323877,4050,114982000000
LKA,2000,6428.613419,4367.80359,124028000000,84268270520,6312.45991,4300,121787000000
LKA,2001,6230.030519,4328.191411,122111000000,84834118460,6122.090835,4260,119995000000
LKA,2002,6409.862789,4522.327696,126952000000,89568100817,6315.274157,4460,125079000000
LKA,2003,6741.012488,4849.860234,134493000000,96762088315,6678.532667,4810,133247000000
LKA,2004,7059.910981,5215.880244,141817000000,104775000000,6990.675411,5170,140426000000
LKA,2005,7452.742341,5678.746478,150669000000,114805000000,7364.791994,5620,148890000000
LKA,2006,7970.66491,6260.679901,162222000000,127420000000,7866.289507,6190,160098000000
LKA,2007,8454.206753,6820.3931,173248000000,139767000000,8366.886076000001,6760,171459000000
LKA,2008,8897.826859999999,7316.586265,183557000000,150937000000,8705.017862999999,7170,179579000000
LKA,2009,9156.319065,7575.579887,190053000000,157242000000,9053.357765000001,7500,187915000000
LKA,2010,9832.186223000001,8233.626638,205287000000,171911000000,,8150,
LKA,2011,10618.4926,9075.545496000001,223084000000,190669000000,,8990,
LKA,2012,11447.69377,10249.16706,242341000000,216969000000,,10070,
LKA,2013,12249.72234,11252.63115,252161000000,231635000000,,11000,
LKA,2014,12909.96631,11720.59781,268243000000,243531000000,,11460,
LKA,2015,13329.77934,12227.17148,279525000000,256404000000,13009.57108,11940,272811000000
LKA,2016,13845.61468,13078.56051,293652000000,277383000000,13493.7549,12750,286189000000
LKA,2017,14578.60186,13616.1846,312624000000,291985000000,14214.38557,13280,304813000000
LKA,2018,14759.82489,14178.02254,319845000000,307238000000,14380.40688,13820,311623000000
LKA,2019,14637.44429,14112.9525,319140000000,307705000000,14227.17652,13720,310195000000
LKA,2020,13886.65137,12940.90451,304382000000,283652000000,13504.51182,12590,296005000000
LKA,2021,14316.13522,14316.13522,317188000000,317188000000,13994.62279,13990,310065000000
LKA,2022,13249.40852,14194.02256,293885000000,314838000000,12910.5022,13820,286368000000
LKA,2023,13029.52394,14460.74142,287132000000,318671000000,12615.6164,13990,278010000000
LKA,2024,,,,,,,
LSO,1960,,,,,,,
LSO,1961,,,,,,,
LSO,1962,,,,,,,
LSO,1963,,,,,,,
LSO,1964,,,,,,,
LSO,1965,,,,,,,
LSO,1966,,,,,,,
LSO,1967,,,,,,,
LSO,1968,,,,,,,
LSO,1969,,,,,,,
LSO,1970,,,,,,,
LSO,1971,,,,,,,
LSO,1972,,,,,,,
LSO,1973,,,,,,,
LSO,1974,,,,,,,
LSO,1975,,,,,,,
LSO,1976,,,,,,,
LSO,1977,,,,,,,
LSO,1978,,,,,,,
LSO,1979,,,,,,,
LSO,1980,,,,,,,
LSO,1981,,,,,,,
LSO,1982,,,,,,,
LSO,1983,,,,,,,
LSO,1984,,,,,,,
LSO,1985,,,,,,,
LSO,1986,,,,,,,
LSO,1987,,,,,,,
LSO,1988,,,,,,,
LSO,1989,,,,,,,
LSO,1990,1422.150569,764.0573153,2573660196,1382711467,,1230,
LSO,1991,1494.240324,829.9366592,2752956995,1529057872,,1270,
LSO,1992,1571.827042,892.9252557999999,2944462730,1672693666,,1300,
LSO,1993,1602.596332,931.9842574,3047806487,1772441137,,1300,
LSO,1994,1675.597723,995.2441432000001,3230061460,1918539102,,1370,
LSO,1995,1709.694335,1036.788085,3336360784,2023226631,,1390,
LSO,1996,1786.18229,1103.002022,3523098100,2175581042,,1480,
LSO,1997,1837.69657,1154.382345,3653579683,2295062171,,1530,
LSO,1998,1856.690785,1179.421705,3709759166,2356542358,,1510,
LSO,1999,1860.700522,1198.69482,3727418549,2401266219,,1570,
LSO,2000,1932.157932,1272.924434,3871876398,2550829821,,1620,
LSO,2001,2004.033502,1350.005297,4009776445,2701162149,,1950,
LSO,2002,2024.787273,1385.182221,4038800653,2762993887,,2010,
LSO,2003,2127.373022,1484.095844,4222960963,2946017813,,2120,
LSO,2004,2178.664747,1560.748775,4294429264,3076437173,,2140,
LSO,2005,2275.016144,1680.873641,4443279431,3282873967,,2180,
LSO,2006,2381.020246,1813.444407,4631234382,3527263619,,2260,
LSO,2007,2470.314621,1932.426662,4825186500,3774547162,3360.692551,2690,6564333218
LSO,2008,2589.166359,2064.423112,5091701800,4059772691,3449.141222,2800,6782877628
LSO,2009,2538.193418,2036.263086,5027864191,4033598930,3252.342049,2680,6442509075
LSO,2010,2651.378049,2152.915283,5292816082,4297759286,3333.851175,2770,6655203742
LSO,2011,2749.319582,2278.501428,5537154381,4588922382,3244.040763,2730,6533527294
LSO,2012,2894.22705,2291.495653,5887882377,4661713348,3303.125542,2680,6719726659
LSO,2013,2914.37516,2538.263103,5993424173,5219948224,3282.976808,2920,6751454937
LSO,2014,2930.61724,2771.244969,6095944685,5764436176,3219.164416,3090,6696148492
LSO,2015,2986.958667,3034.646929,6286386068,6386751308,3308.077292,3390,6962215858
LSO,2016,3057.260916,2942.181537,6513255915,6268088274,3425.298375,3340,7297331015
LSO,2017,2924.680962,2618.818208,6308858550,5649078944,3262.774958,2970,7038164489
LSO,2018,2846.418281,2632.287752,6215447498,5747871433,3357.337597,3130,7331092448
LSO,2019,2773.286399,2568.341144,6127312836,5674505764,3290.646977,3060,7270371885
LSO,2020,2517.110419,2559.097768,5627571726,5721443976,2997.042573,3040,6700569001
LSO,2021,2544.782496,2544.782496,5755132494,5755132494,2968.251632,2970,6712825733
LSO,2022,2577.545441,2761.31105,5892552409,6312660805,3095.75242,3320,7077230565
LSO,2023,2595.829523,2880.96631,6000187259,6659272959,3152.199871,3500,7286221741
LSO,2024,,,,,,,
LTU,1960,,,,,,,
LTU,1961,,,,,,,
LTU,1962,,,,,,,
LTU,1963,,,,,,,
LTU,1964,,,,,,,
LTU,1965,,,,,,,
LTU,1966,,,,,,,
LTU,1967,,,,,,,
LTU,1968,,,,,,,
LTU,1969,,,,,,,
LTU,1970,,,,,,,
LTU,1971,,,,,,,
LTU,1972,,,,,,,
LTU,1973,,,,,,,
LTU,1974,,,,,,,
LTU,1975,,,,,,,
LTU,1976,,,,,,,
LTU,1977,,,,,,,
LTU,1978,,,,,,,
LTU,1979,,,,,,,
LTU,1980,,,,,,,
LTU,1981,,,,,,,
LTU,1982,,,,,,,
LTU,1983,,,,,,,
LTU,1984,,,,,,,
LTU,1985,,,,,,,
LTU,1986,,,,,,,
LTU,1987,,,,,,,
LTU,1988,,,,,,,
LTU,1989,,,,,,,
LTU,1990,20586.22761,8946.885813000001,76124534743,33084134342,,8250,
LTU,1991,19384.8178,8709.655649,71803962693,32261731619,,8030,
LTU,1992,15280.3885,7021.978773,56539179401,25982121964,,6490,
LTU,1993,12861.69483,6050.585444,47364644569,22281964613,,5590,
LTU,1994,11686.43858,5615.091212,42738988734,20535197135,,5180,
LTU,1995,12164.20363,5967.191454,44145135733,21655546441,10965.0273,5920,39793202497
LTU,1996,12873.20054,6419.664063,46364286416,23121145547,12052.87161,6320,43409779070
LTU,1997,14045.0042,7102.881243,50212814193,25393773537,13398.7902,6930,47902510597
LTU,1998,15202.91155,7796.787182,53960165255,27673378445,14412.49985,7590,51154732497
LTU,1999,15143.19433,7856.706591,53368220891,27688903923,14533.22059,7630,51218528271
LTU,2000,15771.42716,8465.943295999999,55192677131,29626873338,15515.1137,8300,54295698943
LTU,2001,16933.0226,9456.873281,58771439618,32823086006,16725.38253,9310,58050758745
LTU,2002,18216.54503,10497.26662,62720785056,36142792290,18128.57869,10370,62417911038
LTU,2003,20302.98488,12085.95668,69339017904,41276116355,19929.40914,11770,68063177170
LTU,2004,21867.28649,13097.43757,73847466524,44231028969,22360.55149,12730,75513259417
LTU,2005,23944.70192,14514.78329,79556942571,48225773909,24777.93447,14270,82325381069
LTU,2006,26129.33883,16446.9778,85440560209,53780120738,26503.71055,16150,86664721646
LTU,2007,29370.77443,19113.98614,94905607207,61762908726,29467.67884,18350,95218733830
LTU,2008,30445.78082,20735.70798,97372640023,66317584061,31382.14464,20070,100367000000
LTU,2009,26217.54509,18167.6379,82923892860,57462712608,27927.07294,18530,88330985834
LTU,2010,26887.49133,19827.94868,83278142929,61412748556,28230.78087,19960,87438689436
LTU,2011,29240.74902,22701.55461,88544350720,68742918026,29706.63558,22220,89955108802
LTU,2012,30934.46725,24578.13061,92425166023,73433875023,30993.86177,23930,92602623372
LTU,2013,32513.74074,26595.35668,96165533331,78660793915,32637.01429,26130,96530138144
LTU,2014,34031.69447,28052.45652,99793417806,82260097781,34636.64654,27850,101567000000
LTU,2015,35326.52451,28915.57151,102620000000,83997132845,35472.41929,27800,103044000000
LTU,2016,36734.24798,30870.24054,105362000000,88542980894,37270.35777,29820,106900000000
LTU,2017,38969.6499,33760.6294,110222000000,95488665471,39394.90058,32540,111425000000
LTU,2018,41278.32201,36721.93255,115643000000,102878000000,41116.22788,35250,115189000000
LTU,2019,43323.58201,40809.93082,121052000000,114029000000,43231.89835,39170,120796000000
LTU,2020,43330.53084,41491.32818,121104000000,115963000000,43802.28878,39980,122422000000
LTU,2021,45997.03755,45997.03755,128830000000,128830000000,44085.94176,44090,123478000000
LTU,2022,46651.21425,50498.3824,132099000000,142993000000,41799.00942,48660,118360000000
LTU,2023,46159.70777,50914.86381,132552000000,146206000000,,48980,
LTU,2024,,,,,,,
LUX,1960,,,,,,,
LUX,1961,,,,,,,
LUX,1962,,,,,,,
LUX,1963,,,,,,,
LUX,1964,,,,,,,
LUX,1965,,,,,,,
LUX,1966,,,,,,,
LUX,1967,,,,,,,
LUX,1968,,,,,,,
LUX,1969,,,,,,,
LUX,1970,,,,,,,
LUX,1971,,,,,,,
LUX,1972,,,,,,,
LUX,1973,,,,,,,
LUX,1974,,,,,,,
LUX,1975,,,,,,,
LUX,1976,,,,,,,
LUX,1977,,,,,,,
LUX,1978,,,,,,,
LUX,1979,,,,,,,
LUX,1980,,,,,,,
LUX,1981,,,,,,,
LUX,1982,,,,,,,
LUX,1983,,,,,,,
LUX,1984,,,,,,,
LUX,1985,,,,,,,
LUX,1986,,,,,,,
LUX,1987,,,,,,,
LUX,1988,,,,,,,
LUX,1989,,,,,,,
LUX,1990,81020.64616,29929.05216,30937733737,11428408566,66957.73396,29850,25567810713
LUX,1991,86852.84136999999,33168.42879,33612049612,12836181941,71318.39951,33320,27600220609
LUX,1992,87266.32778000001,34085.82383,34223672097,13367607960,70529.10524999999,34060,27659751850
LUX,1993,89719.57738,35874.70476,35661289020,14259298276,72886.25121,35170,28970462699
LUX,1994,91887.76674000001,37526.26191,37023878414,15120269082,72669.88989999999,35450,29280515388
LUX,1995,91903.66325,38319.76301,37554134396,15658413161,75085.87282999999,37320,30681964783
LUX,1996,91928.70823,39707.46153,38079169166,16447823251,76291.40428,38620,31601806940
LUX,1997,95703.88999,42477.73983,40142996655,17817287972,79491.06385999999,41050,33342526737
LUX,1998,100829.6347,44267.17686,42822345860,18800270012,78917.28568,41490,33516171228
LUX,1999,107609.3859,49844.67696,46323150384,21456887316,84566.94626,45980,36403956191
LUX,2000,113539.1036,55124.29225,49537110893,24050728709,86587.82286,48770,37778267112
LUX,2001,115644.7711,56141.77517,51060057538,24787997280,87108.64073,50000,38460642599
LUX,2002,118130.6825,58575.67927,52706957263,26135003699,83644.39047,49410,37320035916
LUX,2003,119760.7599,60199.8508,54087552011,27188058615,80984.3652,48740,36574968854
LUX,2004,123067.2206,64694.43342,56376478423,29636196476,93207.71526,58380,42697988322
LUX,2005,124207.7655,68787.85475,57776235770,31997220940,95905.57637,62650,44611246092
LUX,2006,129597.2749,78878.02752,61252467239,37280674291,91402.69796999999,63160,43200296960
LUX,2007,137945.972,85129.18882,66213100962,40861414728,102697.336,72380,49294002379
LUX,2008,135095.3545,90970.7212,66014344995,44452842913,96053.58929,71210,46936586404
LUX,2009,128321.3181,86873.25624,63876170710,43244030112,74713.7626,55400,37191240888
LUX,2010,130738.3109,90346.06883,66278178916,45801210630,83497.45398999999,61400,42329284790
LUX,2011,129199.7852,94475.03023,66970321073,48970848493,84795.84708000001,65490,43953672947
LUX,2012,128215.0459,96636.42664000001,68075265759,51308724181,94017.80209,74230,49918375949
LUX,2013,129259.5527,100925.012,70234470571,54838614516,89241.50792,72410,48490265743
LUX,2014,129560.1645,105296.2846,72076781147,58578323746,92029.21318999999,76490,51197599853
LUX,2015,129410.5532,107888.5784,73712768742,61453765784,81844.03388,69430,46618689073
LUX,2016,132956.1329,113365.1761,77382330746,65980119592,84954.00341999999,75120,49444419344
LUX,2017,131472.1923,114985.8422,78401601260,68570197216,90708.59151,82300,54092798625
LUX,2018,130533.0523,116498.5121,79357569169,70825270420,90328.91271,83270,54915462484
LUX,2019,131728.0378,121403.8237,81671515195,75270492110,86341.23248999999,83170,53531650488
LUX,2020,128372.4688,122114.1016,80928443412,76983049816,88013.15591,85800,55485165736
LUX,2021,135501.6366,135501.6366,86729719558,86729719558,92827.06813,92830,59415264537
LUX,2022,134629.2253,144872.6966,87926750911,94616792775,89527.9877,97590,58470997352
LUX,2023,130491.2995,139466.4015,86963316736,92944593929,,90770,
LUX,2024,,,,,,,
LVA,1960,,,,,,,
LVA,1961,,,,,,,
LVA,1962,,,,,,,
LVA,1963,,,,,,,
LVA,1964,,,,,,,
LVA,1965,,,,,,,
LVA,1966,,,,,,,
LVA,1967,,,,,,,
LVA,1968,,,,,,,
LVA,1969,,,,,,,
LVA,1970,,,,,,,
LVA,1971,,,,,,,
LVA,1972,,,,,,,
LVA,1973,,,,,,,
LVA,1974,,,,,,,
LVA,1975,,,,,,,
LVA,1976,,,,,,,
LVA,1977,,,,,,,
LVA,1978,,,,,,,
LVA,1979,,,,,,,
LVA,1980,,,,,,,
LVA,1981,,,,,,,
LVA,1982,,,,,,,
LVA,1983,,,,,,,
LVA,1984,,,,,,,
LVA,1985,,,,,,,
LVA,1986,,,,,,,
LVA,1987,,,,,,,
LVA,1988,,,,,,,
LVA,1989,,,,,,,
LVA,1990,17508.84366,7447.948529,46628694500,19835011572,,7820,
