iso3,year,commbank_lend,debtserv_exp_pct,ppg_debtserv,extdebt_lt,extdebt_png,extdebt_ppg,ifc_png,nfl_ibrd,nfl_ida,nfl_imf_conc,nfl_imf_nonconc,nfl_rdb_nonconc,nfl_multilat,nfl_other,nfl_png,ppg_offcr,ppg_debtserv_exp_pct,std_exp_pct,std_extdebt_pct,std_res_pct,totdebtserv_exp_pct
PHL,1974,259498000,,199102313.7,2345230925,1213100000,1132130925,0,15101000,7417000,,-10151000,21957000,48805000,,172100000,136912422.6,,,26.5334,52.96307142,
PHL,1975,349397000,,236164745.1,2870888936,1411200000,1459688936,0,73764000,8375000,,117636000,41796000,124467000,,172800000,184513519.7,,,26.5424,75.68698912000001,
PHL,1976,517021000,,256136427.4,4032304845,1812300000,2220004845,0,77872000,10184000,,212300000,42572000,132720000,,348500000,211746263.6,,,26.5421,92.1742769,
PHL,1977,604783000,9.155449171000001,318001626.6,5187898820,2164800000,3023098820,0,87589000,1955000,,100105652.3,25890000,117044000,,288100000,262284953.2,7.507120552,58.2625118,30.1585,149.2549839,15.66158704
PHL,1978,455894000,15.10216742,618711066.1,6251549919,2090600000,4160949919,0,142562000,859000,,83887774.2,37284000,180713000,,-12200000,279175174.2,12.60104004,78.67617108,35.8609,183.5173078,28.13068066
PHL,1979,665876000,14.56171509,783724810.7,7153757327,2071300000,5082457327,0,185363000,2525000,,143781245.7,69587000,265611000,7625000,-19400000,426587394.2,12.52957331,84.97202238,40.0177,170.2913599,25.31950885
PHL,1980,865602000,9.793510427999999,596241125.7,8816904147,2454300000,6362604147,0,195430000,1681000,,301146892.8,71969000,275633000,-107000,151900000,366593181.7,7.45581,94.48543204000001,43.3823,189.9456367,27.29132211
PHL,1981,731767000,11.38896053,865586350.9,10231566988,2760700000,7470866988,0,403048000,7058000,,182535200.5,105021000,520839000,4275000,220200000,777391131.9,10.08489282,109.763486,45.3239,329.5904065,34.60927976
PHL,1982,1056872000,14.98570809,1041311253,12088344575,3229200000,8859144575,0,189642000,7686000,,-74700000,99188000,302512000,2241000,86300000,468725502.5,13.00988572,141.4918453,46.3899,650.7378877,43.89375407
PHL,1983,729194000,17.7098777,1200365270,13696155283,3125400000,10570755283,0,528116000,12520000,,149258928.4,138982000,712901000,26992000,-19000000,1014782668,14.76100922,115.8419485,38.9088,1098.976774,37.23398001
PHL,1984,263492000,18.35307068,1152456469,14011326736,2711000000,11300326736,0,198582000,9959000,,-154906767.6,159526000,373659000,3727000,-104000000,748159881.5,14.37515865,117.9992122,38.8394,1120.31272,33.71916772
PHL,1985,868823000,18.87828631,1236183531,16311548307,2600000000,13711548307,0,152854000,12972000,,132492849,80336000,247849000,-807000,134200000,357562597.2,15.61429242,115.6664094,34.3777,833.8467521,32.00952289
PHL,1986,352944000,26.01904525,1865547180,21556582848,2294000000,19262582848,0,19585000,7731000,,-33747213.2,72561000,130617000,1169000,-85000000,194215176.9,21.60948894,62.33717911,19.0807,206.0934283,34.30121831
PHL,1987,-472392000,30.20258012,2334772774,24727744287,1834042000,22893702287,0,43213000,7324000,,-191926037.6,51977000,135203000,363000,-28400000,732271554.1,25.44988853,41.39042618,12.7486,164.2275032,36.80166448
PHL,1988,-515606000,26.63559134,2571238642,23972678072,1610509000,22362169072,0,-24404000,2572000,,-101504340.3,68933000,77403000,-2723415.1,-100000000,703085809.6,24.10686895,36.24619227,13.3623,178.2472347,31.92342183
PHL,1989,-104060000,20.16842298,2222153512,23522002361,1188611000,22333391361,0,195222000,610000,,106015610.9,83213000,321462000,-478604.5,-87626000,873878231.9,17.91048208,31.87180142,13.8008,164.8869771,26.14936116
PHL,1990,-286235000,25.64316516,2896463678,25240874966,1200893000,24039981966,0,205773000,-1051000,,-345365245,145023000,466033000,-2108522.4,229184000,933704794.8,22.23260422,33.98248842,14.4776,217.4231512,27.55487072
PHL,1991,-212185000,21.76510261,2757969816,26463475515,1362382000,25101093515,0,44000000,31905000,,161697992.7,78897000,249278000,-35447.7,148935000,796469996,19.06914068,34.1847343,15.2158,111.4506772,23.49606437
PHL,1992,-1290235000,23.2520104,3790680280,26862624810,1030400000,25832224810,0,220679000,33143000,,57893974.5,74667000,406975000,-45853.5,130750000,1468432392,21.88488124,30.34610588,15.823,98.51111235,24.85147926
PHL,1993,-162180000,23.2719664,4254544712,29897633417,2209480000,27688153417,0,332801000,534000,,112575766.5,68796000,503087000,6391344.9,844171000,979846624.4,22.54421742,26.67973718,13.931,84.85041348999999,26.06907853
PHL,1994,-96672000,16.50508778,3634058334,33469806562,3563975000,29905831562,0,-57804000,2886000,,-217928412.7,94966000,92273000,2140913.9,839438000,174366916.9,15.12111819,23.78396372,14.2014,79.98470325,19.34423812
PHL,1995,-215099000,14.33582593,4293780604,33364460534,4846761000,28517699534,0,-20542000,8126000,,-362747206.7,-67968000,-30001000,683200.5,874100000,-789950742.1,13.06609641,16.06414704,13.4083,67.84584230999999,16.32124374
PHL,1996,-329596000,11.0433622,4038951003,35618484817,8554445000,27064039817,0,17697000,13067000,,-301299109.4,27218000,119678000,15880388,1484066000,-57535019.4,10.21252371,20.15057271,18.1149,67.67674409999999,13.58025314
PHL,1997,523540000,7.323984855,3280058304,38049188048,11661884000,26387304048,0,-112076000,7630000,,484214427.9,90988000,44678000,10269114,1935387000,85755413,6.824497647,24.53862639,23.263,134.8656933,9.475806422
PHL,1998,710506000,8.590755356000001,3602051659,46164016221,17009797000,29154219221,0,-94806000,6473000,,651447214,152501000,87210000,1764844,259900000,16105070.3,8.297172871000001,13.49135052,10.9293,54.04394905,10.95134089
PHL,1999,163113000,16.67248716,4260196610,51534869144,16778762000,34756107144,0,-227030000,3206000,,292314333.9,-96587000,-277174000,22317112.2,15000000,-83909718.5,16.19723447,18.81617122,8.464700000000001,32.84249476,22.43777877
PHL,2000,-50033000,14.62809608,4396663470,50762988071,17033001000,33729987071,0,-197454000,7244000,,305332510.5,-7183000,-176483000,-894181.4,-1014120000,-45971241.8,14.27627194,17.84264701,9.4025,36.45332637,22.94421128
PHL,2001,1021797000,19.92599627,5471130387,50289569312,21090245000,29199324312,12282800,-193745000,1693000,,-7744221.7,94917886.7,-65866000,16886843.7,1403959000,-287243920,19.5579123,21.44848788,10.276,38.25826698,33.48248086
PHL,2002,-458889000,19.72743511,5524770401,52645761970,20342179000,32303582970,18597600,-143781000,-5167000,,-405258566.1,-18687797.5,-168652000,135221.7,-1030602000,-62408025.4,18.20352686,18.31630972,9.257300000000001,34.06031887,33.62213033
PHL,2003,-1057846000,19.29964736,5640879546,55199502243,19066228000,36133274243,-4024100,-136941000,-6212000,,-607628928.4,99799000,-26025000,25911712,-768437000,89216123.2,17.33628234,18.99010388,9.847099999999999,36.16917118,31.34970883
PHL,2004,-513543000,20.24898547,6846431346,55154310734,19184149000,35970161734,-7381400,-226433000,-6880000,,-472520419.5,-40455000,-280656000,7976594,-945105000,-519684297.1,18.86744935,13.90580649,8.253500000000001,31.08213517,31.6413381
PHL,2005,-652611000,15.84985143,5762151290,51731362131,16378179000,35353183131,37816854.02,-246557000,-6825000,,-317439000.5,4981000,-262795000,3992406.6,-724745000,-643013001.8,14.96127174,16.60444649,10.8977,34.61528905,24.73814024
PHL,2006,-2673537000,18.59027787,8477549410,52400945407,15437485000,36963460407,-70789877.09999999,-250843000,-6842000,,-400315538.7,468285000,184329000,-1266054.8,-2584788000,-18014719.8,17.70782595,10.46275237,8.6983,21.81333282,27.60866075
PHL,2007,-952141000,9.469505835,5076632423,51895759148,13770258000,38125501148,-17595080.68,-30860000,-6971000,,0,241491000,182583000,6323247.7,-1155117000,-12986405.3,9.454275472999999,13.19262099,11.9734,20.99572449,15.45343028
PHL,2008,-994336000,11.79900231,6457074109,51075294672,11831120000,39244174672,315317639.4,-279587000,-7066000,,,205681000,-112369000,1650980.3,-1239722000,-872756093.8,11.79631201,12.78954184,12.0172,18.66985048,18.98990554
PHL,2009,-1062734000,13.46887573,6681831054,50654015881,8471906000,42182109881,102005772.7,-32679000,-7033000,,,1116439000,1052029000,14218049.9,-1191195000,627552094.5,13.46278803,8.064033124,7.1508,9.053817348999999,18.11214995
PHL,2010,1334723000,15.9927012,9790040332,53541858150,8461605000,45080253150,7420698.82,58928000,-6918000,,,-203231000,-179959000,12372720.4,1149327000,-447170406.7,15.98595811,17.16425662,16.0866,16.86551298,18.71384297
PHL,2011,576247000,11.94358947,7737035171,52762825857,8144388000,44618437857,56086892.25,698577000,-8096000,,,-11466000,627558000,-596024,1530405000,-298857588.5,11.94140808,18.59864696,18.2305,16.04083395,14.67913184
PHL,2012,242171000,7.296356333,5477753248,51617533900,8582168000,43035365900,-61454232.25,76351000,-9326000,,,428160000,436173000,-6670406.8,1836170000,-321068087.6,7.295843475,21.91251729,23.7206,19.63515311,7.602634401
PHL,2013,-175623000,7.163581668,5457412513,47987085336,9409513000,38577572336,-235546775,307334000,-10256000,,,-896769662.1,-698456000,-634496.4,3642187000,-1399348846,7.161409262,22.188219,25.5471,20.32728788,7.715867053
PHL,2014,11585848000,6.124713779,5150293885,59701370981,20757632000,38943738981,-34380643,247241000,-10727000,,,408883000,548013000,1958888.6,11348119000,194168348.6,6.123956681,19.3197787,21.0566,20.40461717,8.962337487999999
PHL,2015,1895069000,6.830191328,5584100946,60006304066,21145311000,38860993066,9372306,710517000,-10111000,,,610131000,1199485000,-18288319.3,1454867000,884271929.5,6.829472641,18.46642076,19.7977,18.72389007,12.93618842
PHL,2016,-940603000,7.798448709,6510254464,59183419369,23329788000,35853631369,-93498557,23297000,-13505000,,,395910000,320904000,10360401.9,-1174806000,72164983.90000001,7.797269988,17.39787152,19.4106,18.00776388,13.16743656
PHL,2017,-989230000,5.414918981,5264265675,57676949414,21135620000,36541329414,-55675105,460499000,-17012000,,,126293000,480889000,7155724.5,-2194168000,60311502.2,5.414280018,14.68144212,19.5155,17.53352975,11.52737891
PHL,2018,-184517000,4.574588098,4682021423,61762325416,23379092000,38383233416,225840339,726326000,-17217000,,,401180000,1045978000,9624841.800000001,1021173000,871312894.3,4.573492599,15.69554524,20.3403,20.28900625,8.606688989
PHL,2019,-337772000,6.044667314,6525357208,65282067075,23523648423,41758418652,123885693,632029000,-16889000,,,577517000,1152693000,2873998.1,1060465000,1424686350,6.034030881,15.91249496,20.5718,19.22373529,9.819815523999999
PHL,2020,433774000,6.171917034,5651497311,83088575626,26583796009,56504779617,-39408874,1658484000,-16987000,,,4009410000,6384573000,2434858.8,3049941000,7264428526,6.167923039,15.50704664,14.4244,12.91812217,10.13880027
PHL,2021,111905000,7.788225991,7757287055,87447089496,27735213000,59711876496,36363974,1667161000,-13876000,,,1415524000,3354509000,3366461.6,1155466000,4352029592,7.786104082,15.14561319,14.1752,13.87483592,12.20050867
PHL,2022,868405000,4.964173068,5503493762,90892856089,28266190000,62626666089,190207714,916124000,-4711000,,0,1623198000,2529553000,-7607266.6,734261000,3530549130,4.920139487,14.85761063,14.9408,17.30441944,8.061214634000001
PHL,2023,3967923000,5.223476045,6129551530,100555000000,31812774000,68742236441,99381916.98,1779548000,-2475000,,,1461175000,3691539000,-4526079.3,2699137000,4765623886,5.10984917,14.25175346,14.0819,16.47909386,10.81082731
PHL,2024,,,,,,,,,,,,,,,,,,,,,
PLW,1960,,,,,,,,,,,,,,,,,,,,,
PLW,1961,,,,,,,,,,,,,,,,,,,,,
PLW,1962,,,,,,,,,,,,,,,,,,,,,
PLW,1963,,,,,,,,,,,,,,,,,,,,,
PLW,1964,,,,,,,,,,,,,,,,,,,,,
PLW,1965,,,,,,,,,,,,,,,,,,,,,
PLW,1966,,,,,,,,,,,,,,,,,,,,,
PLW,1967,,,,,,,,,,,,,,,,,,,,,
PLW,1968,,,,,,,,,,,,,,,,,,,,,
PLW,1969,,,,,,,,,,,,,,,,,,,,,
PLW,1970,,,,,,,,,,,,,,,,,,,,,
PLW,1971,,,,,,,,,,,,,,,,,,,,,
PLW,1972,,,,,,,,,,,,,,,,,,,,,
PLW,1973,,,,,,,,,,,,,,,,,,,,,
PLW,1974,,,,,,,,,,,,,,,,,,,,,
PLW,1975,,,,,,,,,,,,,,,,,,,,,
PLW,1976,,,,,,,,,,,,,,,,,,,,,
PLW,1977,,,,,,,,,,,,,,,,,,,,,
PLW,1978,,,,,,,,,,,,,,,,,,,,,
PLW,1979,,,,,,,,,,,,,,,,,,,,,
PLW,1980,,,,,,,,,,,,,,,,,,,,,
PLW,1981,,,,,,,,,,,,,,,,,,,,,
PLW,1982,,,,,,,,,,,,,,,,,,,,,
PLW,1983,,,,,,,,,,,,,,,,,,,,,
PLW,1984,,,,,,,,,,,,,,,,,,,,,
PLW,1985,,,,,,,,,,,,,,,,,,,,,
PLW,1986,,,,,,,,,,,,,,,,,,,,,
PLW,1987,,,,,,,,,,,,,,,,,,,,,
PLW,1988,,,,,,,,,,,,,,,,,,,,,
PLW,1989,,,,,,,,,,,,,,,,,,,,,
PLW,1990,,,,,,,,,,,,,,,,,,,,,
PLW,1991,,,,,,,,,,,,,,,,,,,,,
PLW,1992,,,,,,,,,,,,,,,,,,,,,
PLW,1993,,,,,,,,,,,,,,,,,,,,,
PLW,1994,,,,,,,,,,,,,,,,,,,,,
PLW,1995,,,,,,,,,,,,,,,,,,,,,
PLW,1996,,,,,,,,,,,,,,,,,,,,,
PLW,1997,,,,,,,,,,,,,,,,,,,,,
PLW,1998,,,,,,,,,,,,,,,,,,,,,
PLW,1999,,,,,,,,,,,,,,,,,,,,,
PLW,2000,,,,,,,,,,,,,,,,,,,,,
PLW,2001,,,,,,,,,,,,,,,,,,,,,
PLW,2002,,,,,,,,,,,,,,,,,,,,,
PLW,2003,,,,,,,,,,,,,,,,,,,,,
PLW,2004,,,,,,,,,,,,,,,,,,,,,
PLW,2005,,,,,,,,,,,,,,,,,,,,,
PLW,2006,,,,,,,,,,,,,,,,,,,,,
PLW,2007,,,,,,,,,,,,,,,,,,,,,
PLW,2008,,,,,,,,,,,,,,,,,,,,,
PLW,2009,,,,,,,,,,,,,,,,,,,,,
PLW,2010,,,,,,,,,,,,,,,,,,,,,
PLW,2011,,,,,,,,,,,,,,,,,,,,,
PLW,2012,,,,,,,,,,,,,,,,,,,,,
PLW,2013,,,,,,,,,,,,,,,,,,,,,
PLW,2014,,,,,,,,,,,,,,,,,,,,,
PLW,2015,,,,,,,,,,,,,,,,,,,,,
PLW,2016,,,,,,,,,,,,,,,,,,,,,
PLW,2017,,,,,,,,,,,,,,,,,,,,,
PLW,2018,,,,,,,,,,,,,,,,,,,,,
PLW,2019,,,,,,,,,,,,,,,,,,,,,
PLW,2020,,,,,,,,,,,,,,,,,,,,,
PLW,2021,,,,,,,,,,,,,,,,,,,,,
PLW,2022,,,,,,,,,,,,,,,,,,,,,
PLW,2023,,,,,,,,,,,,,,,,,,,,,
PLW,2024,,,,,,,,,,,,,,,,,,,,,
PNG,1960,,,,,,,,,,,,,,,,,,,,,
PNG,1961,,,,,,,,,,,,,,,,,,,,,
PNG,1962,,,,,,,,,,,,,,,,,,,,,
PNG,1963,,,,,,,,,,,,,,,,,,,,,
PNG,1964,,,,,,,,,,,,,,,,,,,,,
PNG,1965,,,,,,,,,,,,,,,,,,,,,
PNG,1966,,,,,,,,,,,,,,,,,,,,,
PNG,1967,,,,,,,,,,,,,,,,,,,,,
PNG,1968,,,,,,,,,,,,,,,,,,,,,
PNG,1969,,,,,,,,,,,,,,,,,,,,,
PNG,1970,128144000,,1355920,208775480,172600000,36175480,0,653000,837000,,,,1490000,,90900000,5410000,,,0,,
PNG,1971,173767000,,2301346.9,407176568,317800000,89376568,0,2185000,3939000,,,,6124000,,145200000,20323331.3,,,0,,
PNG,1972,56265000,,5078815.2,495025775,364600000,130425775,0,7532000,4291000,,,,11823000,,46800000,23927334.5,,,0,,
PNG,1973,-42662000,,7511188.2,525578942,306000000,219578942,0,8575000,1244000,,,,11169000,,-58600000,16307445.2,,,0,,
PNG,1974,-39183000,,18294739.6,505321531,261000000,244321531,0,11446000,4403000,,,,16179000,,-45000000,14958647.5,,,0,,
PNG,1975,-30439000,,20159825,506036560.4,231000000,275036560.4,0,12800000,5227000,,,,18562000,,-30000000,16073958.7,,,0,,
PNG,1976,-7555000,5.171070389,26333540.6,491983938.4,206000000,285983938.4,0,5045000,1876000,,28725000,,10558000,,-25000000,7942262,4.120381401,0,0,0,16.6402443
PNG,1977,22481000,3.847062505,27079532.5,546804946,205300000,341504946,0,2613000,7699000,,,,13684000,,-200000,16797783.5,3.60353991,13.17417319,14.649,22.95038273,14.78495307
PNG,1978,-74734000,5.688914692,30632093.4,500238655,132200000,368038655,0,-52000,5475000,,-2118918.6,2558000,12576000,,-73100000,12981165.1,3.890268043,6.730986473,9.086499999999999,12.77877987,17.54256287
PNG,1979,11281000,5.45169391,48992054.5,556769783,163500000,393269783,0,3849000,6435000,,-9800000,3027000,16027000,,-14500000,12816262,4.447532461,2.541859291,4.6004,5.275038111,9.554981051
PNG,1980,37866000,6.303858099,61216914.9,624070820.4,138600000,485470820.4,0,-201000,12452000,,8051720.3,5722000,33199000,8206782,-24900000,34068486.6,5.62350519,5.879164815,8.901199999999999,13.98094536,13.76020074
PNG,1981,310143000,7.538683706,67229184.8,947374273.5,337900000,609474273.5,0,-1129000,9766000,,47489667.1,4355000,30577000,1815112.2,199300000,34052120.9,6.914808472,16.66239113,13.6763,38.49024316,18.96455843
PNG,1982,414041000,10.71664929,95775430.8,1374435686,653300000,721135685.5,0,-561000,8883000,,,6418000,25601000,7277882.4,315400000,41829763,10.36721089,19.70058883,11.1821,37.8077219,25.18716477
PNG,1983,295251000,10.6117115,97987112.7,1733096286,820100000,912996285.5,0,6051000,16656000,,,541000,91821000,60164834.4,166800000,95843801.7,10.26853243,7.021246506,3.5873,14.44073038,30.05071362
PNG,1984,67675000,15.72495742,128572095.6,1850342424,890000000,960342423.5,0,10077000,13484000,,-30698868.2,1241000,31592000,3815278.9,70000000,83023692.90000001,12.47930843,14.07381371,7.1454,31.89683096,40.03538379
PNG,1985,166848000,12.87579431,125277986.4,1937275290,867862000,1069413290,0,9088000,3539000,,-8384834.7,3404000,28580000,9443682,177048000,42546712,11.97887553,13.96028047,6.9122,31.52369429,32.50633911
PNG,1986,209830000,11.2057861,116803494.7,1907027237,673978000,1233049237,0,9209000,-2000,,-16420193.1,7347000,26139000,8587145.300000001,193884000,60555567.8,9.776826926,5.189598744,3.1248,13.77542519,26.94173764
PNG,1987,9829000,12.48412626,169486791.6,2158838935,729259000,1429579935,0,23415000,-442000,,-5100458.6,8855000,96056000,59984776.4,55281000,109109828.3,12.11422973,7.504974927,4.6137,22.46815346,25.41133835
PNG,1988,87982000,18.4264186,310940772.6,2108819295,855954000,1252865295,0,24163000,-307000,,-5234441.4,13532000,25788000,-21490926.8,126695000,36671933.7,18.11843268,7.86058563,5.9959,32.16975173,29.02707968
PNG,1989,144984000,14.8870908,231341474.5,2148514440,823800000,1324714440,0,14341000,-751000,,-2866395.5,13265000,44992000,10339776,102126000,108614766.4,14.70336334,10.46656195,7.1098,40.2008107,32.77755184
PNG,1990,48639000,18.37537517,270289924.9,2461241795,938200000,1523041795,0,49712000,-952000,,55118927.9,22453000,144830000,30302092.9,139200000,186258929.3,18.17092819,4.814164524,2.7607,16.75911072,37.18093643
PNG,1991,-29286000,12.91486877,234125576,2595522801,964400000,1631122801,0,34300000,-1284000,,-104009.6,22922000,99281000,-8864313.800000001,25000000,128788191.7,12.61461208,6.32170334,4.2294,33.97641237,27.18759709
PNG,1992,579712000,8.692906341,198678775.6,3317808276,1725727000,1592081276,0,-2447000,-1508000,,,3184000,-6350000,-15157406.5,612378000,36106976.1,8.502948161999999,17.64282742,10.88,158.8129366,28.36416247
PNG,1993,-441712000,9.312936880000001,255680747.1,2960443865,1344314000,1616129865,0,-2633000,-1722000,,-14953967.2,-2520000,-11744000,-26144201.5,-381423000,25252345.1,8.689577878,8.970277234999999,8.075200000000001,158.9394848,28.95677007
PNG,1994,-197777000,12.45728406,329945793.5,2677711561,945620000,1732091561,0,-3504000,-1730000,,-30671915.4,-3628000,-1436000,-15446565.8,-202651000,-18588125.6,11.34274616,3.403382894,3.5454,82.35699327,30.84531493
PNG,1995,-311329000,10.06617146,286319990.1,2378393427,710736000,1667657427,0,7400000,-1754000,,34336601.5,-8467000,7897000,-1441268.2,-234834000,39511081.8,9.498747414,2.57506566,3.0978,29.10519613,20.77717731
PNG,1996,115816000,8.333134684999999,247434407.8,2422745851,877886000,1544859851,0,-9048000,-1774000,,2903570.1,-3784000,-16038000,-4633923.8,170150000,41094547,8.264135406999999,1.128896257,1.348,5.566939946,16.34282062
PNG,1997,114329000,10.56645034,271679515.6,2387826099,1049452000,1338374099,0,19686000,-2166000,,,3757000,25153000,-3894740.2,168566000,-14152194.2,10.48097956,5.941084106,5.947,40.42443673,20.51645456
PNG,1998,21377000,8.340708276999999,169882801.6,2509854771,1079895000,1429959771,0,-15211000,-2355000,,-4056764.7,8518000,-4068000,2147504.6,41277000,4494105.1,8.042666423,7.419980696,5.7788,74.27512372,14.75859154
PNG,1999,-30216000,8.468795024,161070967.9,2525478700,1058808000,1466670700,0,-23046000,-2550000,,-22794433.1,11779000,-8329000,1870207.4,-14107000,-14049177.7,7.343037426,4.443087645,3.6677,43.62058056,9.681321211
PNG,2000,26932000,8.036677173999999,169403243.9,2204025060,750000000,1454025060,0,14520000,-2663000,,18736466,8000,13926000,1761652.1,-45292000,31934071.2,7.151407341,2.955070413,3.0106,23.0143603,12.87691365
PNG,2001,-64571000,7.086321154,145710695.5,1861217447,491000000,1370217447,0,40322000,-3175000,,70853963.09999999,30273000,61331000,-2899072.6,-81762000,69254978.09999999,6.879586955,3.163339002,3.2724,15.22499654,12.70252266
PNG,2002,-108533000,7.782313394,140366262.7,1677776844,239000000,1438776844,0,-14226000,-3442000,,,-2486000,-23074000,-1403863.2,-113958000,-39476216.2,7.595819951,2.705714252,2.6929,14.57303094,14.95505365
PNG,2003,39057000,7.295300193,171494230.6,1633997055,129464000,1504533055,0,-14932000,-3563000,,-5245500,-3366000,-27918000,-4163355.8,76087000,-49163841.1,6.986276155,3.829341408,5.0446,18.0608582,7.79515146
PNG,2004,-13797000,8.389312739999999,175594040.1,1611040911,165948000,1445092911,0,-12957000,-3606000,,-59886643.1,-3552000,-20960000,-3590024.3,36646000,-48862208.8,6.174881666,2.813253417,4.5204,12.1183373,8.851284117000001
PNG,2005,183474000,5.880446777,151988267.2,1650614479,386506000,1264108479,0,-2947000,-3600000,,-61133806.5,3545000,-6956000,-2610646.7,220680000,-31529994.6,4.166194222,5.674136693,11.0641,27.58461222,8.437207288
PNG,2006,60151000,3.460834443,158310890,1661579915,451173000,1210406915,0,-5551000,-3618000,,,-29330000,-35012000,-2611075.8,65896000,-63136978.7,3.44843074,1.720829366,4.5025,5.48333733,7.107010478
PNG,2007,-205305000,4.051144259,210753918,1342179818,213261000,1128918818,819812,-66114000,-3667000,,,-21245000,-97045000,-3121984,-200064000,-126598902.1,4.041505915,3.3366973,11.366,8.261186638,19.3235338
PNG,2008,149477000,3.121532726,195176365.1,1412055920,344662000,1067393920,40000000,-25652000,-1667000,,,3964000,-34443000,-3511816.1,155775000,-130974968.1,3.119655255,.159837758,.6961000000000001,.49795935,15.56386322
PNG,2009,24897000,1.806002496,83225851.09999999,1460246387,415253000,1044993387,40000000,-8997000,10520000,,,9548000,-2352000,-4221903.5,31808000,-21865619.9,1.79623648,2.417259579,6.3313,4.259978524,11.71210491
PNG,2010,2418291000,1.383790593,83788685,5379744762,4337326000,1042418762,-6666400,-10573000,4624000,,,13095000,-2141000,-3798167,2425639000,-23201257.8,1.373651608,6.787214357,6.9149,13.26420208,13.30700809
PNG,2011,7058779000,1.337525999,98495199.8,12268421868,11199090000,1069331868,-15061068.78,-12107000,13923000,,,4889000,-4435000,-4549901.3,7066847000,22593458.1,1.334657826,1.666709778,.9774,2.825763209,16.04321803
PNG,2012,2277183000,1.404403376,96221019,14468474668,13338226000,1130248668,10454127.52,-12907000,23301000,,,23481000,73587000,-1506043.4,2285397000,91096254,1.403562206,3.809226319,1.7499,6.471610569,7.051544453
PNG,2013,6501928000,1.456314764,93211736.5,21102450535,19846793000,1255657535,-27803579,-13782000,23026000,,,77362800.7,161788000,6698156.7,6508567000,161712662.5,1.452451463,4.892473837,1.4529,11.01440204,19.68978054
PNG,2014,29529000,1.032228101,93871605.40000001,19438683967,18069603000,1369080967,-25636625,-14695000,28621000,,,52445000,101812000,-1004142.8,35680000,175810999.8,1.031176435,8.877681752999999,3.956,34.69262385,12.83668403
PNG,2015,-132593000,1.01267982,87353453.8,19901664487,18400377000,1501287487,-23030460,-15695000,20325000,,,50803000,102844000,-2755473.1,-132231000,175685197.4,1.011658995,3.603100806,1.526,17.69142296,12.71678153
PNG,2016,-1366258000,1.328817512,98181364.90000001,18416067665,16494311000,1921756665,16530055,-11569000,29017000,,,62353000,101433000,1396521.8,-1582454000,244765202.5,1.32682627,8.953183176,3.442,39.98689877,44.84489783
PNG,2017,-972412000,1.364713918,134311605.3,16968268344,14662708000,2305560344,1428572,-12395000,16225000,,,50558000,67727000,-942020.5,-1101255000,181345748.7,1.363770516,.77927965,.4455,4.421465407,28.28481192
PNG,2018,65127000,1.781095895,180898991.7,17085207376,13674293000,3410914376,1428572,-13258000,187223000,,,187290000,372870000,1988124.3,-124511000,451844320.5,1.779438347,4.562843732,2.6171,20.95559904,27.33870441
PNG,2019,-869933000,3.808860662,430791699,17914224880,13601000000,4313224880,1428572,-14201000,22165000,,,212366000,231606000,-1126065.1,-986353000,803769045.7,3.79368774,5.785004242,3.5045,28.45968158,20.8094709
PNG,2020,-1883484000,10.67456708,988517238.9,17088185954,11946653000,5141532954,-34285716,-9798000,25976000,,366655276,569540000,670055000,30258776.1,-1654347000,922155044,10.66865841,4.304774937,2.2101,14.84871399,29.24974271
PNG,2021,-2494286000,5.801615589,644492361.3,15903497544,9857751000,6045746544,0,-4049000,99993000,,0,276612000,390053000,25400917.5,-2164466000,1330630080,5.799039168,26.18222085,14.7629,89.80605169,36.48860505
PNG,2022,-1828059000,2.518146717,369368868.7,15705035654,8957379000,6747656654,0,-4096000,13911000,,0,300688000,289892000,-4496460.5,-1820134000,960961429.3,2.473578817,20.40711118,15.5432,76.51630325000001,29.81849901
PNG,2023,-1795617000,3.806778797,475359323.5,14265408991,7129447000,7135961991,0,2870000,17454000,,175587538,9295000,28456000,15541631.8,-1784555000,410230151.9,3.645560193,.143159441,.1218,.478481186,42.94796945
PNG,2024,,,,,,,,,,,,,,,,,,,,,
POL,1960,,,,,,,,,,,,,,,,,,,,,
POL,1961,,,,,,,,,,,,,,,,,,,,,
POL,1962,,,,,,,,,,,,,,,,,,,,,
POL,1963,,,,,,,,,,,,,,,,,,,,,
POL,1964,,,,,,,,,,,,,,,,,,,,,
POL,1965,,,,,,,,,,,,,,,,,,,,,
POL,1966,,,,,,,,,,,,,,,,,,,,,
POL,1967,,,,,,,,,,,,,,,,,,,,,
POL,1968,,,,,,,,,,,,,,,,,,,,,
POL,1969,,,,,,,,,,,,,,,,,,,,,
POL,1970,,,,,,,,0,,,,,,,,,,,,,
POL,1971,,,,,,,,0,,,,,,,,,,,,,
POL,1972,,,,,,,,0,,,,,,,,,,,,,
POL,1973,,,,,,,,0,,,,,,,,,,,,,
POL,1974,,,,,,,,0,,,,,,,,,,,,,
POL,1975,,,,,,,,0,,,,,,,,,,,,,
POL,1976,,,,,,,,0,,,,,,,,,,,,,
POL,1977,,,,,,,,0,,,,,,,,,,,,,
POL,1978,,,,,,,,0,,,,,,,,,,,,,
POL,1979,,,,,,,,0,,,,,,,,,,,,,
POL,1980,,,,,,,,0,,,,,,,,,,,,,
POL,1981,,,,,,,,0,,,,,,,,,,,,,
