iso3,year,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
CMR,1983,,,,,,,,,45.625,,,,,,,,
CMR,1984,,,,,,,,,45.625,,,,,,,,
CMR,1985,,,,,,,,,45.625,,,,,,,,
CMR,1986,,,,,,,,,45.625,,,,,,,,
CMR,1987,,,,,,,,,45.625,,,,,,,,
CMR,1988,,,,,,,,,45.625,,,,,,,,
CMR,1989,,,,,,,,,45.625,,,,,,,,
CMR,1990,,,,,,,,,45.625,,,,,,,,
CMR,1991,,,,,,,,,45.625,,,,,,,,
CMR,1992,,,,,,,,,45.625,,,,,,,,
CMR,1993,,,,,,,,,50.625,,,,,,,,
CMR,1994,,,,,,,,,50.625,,,,,,,,
CMR,1995,,,,,,,,,50.625,,,,,,,,
CMR,1996,,,,,,,,,50.625,,,,,,,,
CMR,1997,5.555555556,,,,,,,,50.625,,,,,,,,
CMR,1998,5.555555556,,,,,,,,50.625,,,,,,,,
CMR,1999,5.555555556,,,,,,,,50.625,,,,,,,,
CMR,2000,5.555555556,,,,,,,,50.625,,,,,,,,
CMR,2001,5.555555556,,,,,,,,50.625,,,,,,,,
CMR,2002,8.888888889,,,,,,,,50.625,,,,,,,,
CMR,2003,8.888888889,,,,,,,,50.625,,,,,,,,
CMR,2004,8.888888889,,,,,,,,50.625,,23.1,55.6,26.6,19.2,33.6,45,20.3
CMR,2005,8.888888889,,,,,,,,50.625,,,,,,,,
CMR,2006,8.888888889,,,,,,,,50.625,,,,,,,,
CMR,2007,13.88888889,,,,,,,,50.625,,,,,,,,
CMR,2008,13.88888889,,,,,,,,50.625,,,,,,,,
CMR,2009,13.88888889,,,,,,,,50.625,,,,,,,,
CMR,2010,13.88888889,,,,,,,,50.625,,,,,,,,
CMR,2011,13.88888889,,,,,,,,50.625,38.1,23.7,46.5,20.7,13.6,26.5,37.4,14.1
CMR,2012,13.88888889,,,,,,,,50.625,,,,,,,,
CMR,2013,31.11111111,,,,,,,,50.625,,,,,,,,
CMR,2014,31.11111111,15.82086,4.56784,32.7,,,,,50.625,,,,,,,,
CMR,2015,31.11111111,,,,,,,,50.625,,,,,,,,
CMR,2016,31.11111111,,,,,,,,50.625,,,,,,,,
CMR,2017,31.11111111,,,,,,,,60,,,,,,,,
CMR,2018,31.11111111,,,,,,,,60,34.8,46.7,27.7,14.6,8.199999999999999,15,21.8,10.3
CMR,2019,31.11111111,,,,,,,,60,,,,,,,,
CMR,2020,33.88888889,,,,,,,,60,,,,,,,,
CMR,2021,33.88888889,,,,,,,,60,,,,,,,,
CMR,2022,33.88888889,,,,,,,,60,,,,,,,,
CMR,2023,33.88888889,,,,,,,,60,,,,,,,,
CMR,2024,33.88888889,,,,,,,,,,,,,,,,
COD,1960,,,,,,,,,,,,,,,,,
COD,1961,,,,,,,,,,,,,,,,,
COD,1962,,,,,,,,,,,,,,,,,
COD,1963,,,,,,,,,,,,,,,,,
COD,1964,,,,,,,,,,,,,,,,,
COD,1965,,,,,,,,,,,,,,,,,
COD,1966,,,,,,,,,,,,,,,,,
COD,1967,,,,,,,,,,,,,,,,,
COD,1968,,,,,,,,,,,,,,,,,
COD,1969,,,,,,,,,,,,,,,,,
COD,1970,,,,,,,,,23.125,,,,,,,,
COD,1971,,,,,,,,,23.125,,,,,,,,
COD,1972,,,,,,,,,23.125,,,,,,,,
COD,1973,,,,,,,,,23.125,,,,,,,,
COD,1974,,,,,,,,,23.125,,,,,,,,
COD,1975,,,,,,,,,23.125,,,,,,,,
COD,1976,,,,,,,,,23.125,,,,,,,,
COD,1977,,,,,,,,,23.125,,,,,,,,
COD,1978,,,,,,,,,23.125,,,,,,,,
COD,1979,,,,,,,,,23.125,,,,,,,,
COD,1980,,,,,,,,,23.125,,,,,,,,
COD,1981,,,,,,,,,23.125,,,,,,,,
COD,1982,,,,,,,,,23.125,,,,,,,,
COD,1983,,,,,,,,,23.125,,,,,,,,
COD,1984,,,,,,,,,23.125,,,,,,,,
COD,1985,,,,,,,,,23.125,,,,,,,,
COD,1986,,,,,,,,,23.125,,,,,,,,
COD,1987,,,,,,,,,23.125,,,,,,,,
COD,1988,,,,,,,,,25.625,,,,,,,,
COD,1989,,,,,,,,,25.625,,,,,,,,
COD,1990,,,,,,,,,25.625,,,,,,,,
COD,1991,,,,,,,,,25.625,,,,,,,,
COD,1992,,,,,,,,,25.625,,,,,,,,
COD,1993,,,,,,,,,25.625,,,,,,,,
COD,1994,,,,,,,,,25.625,,,,,,,,
COD,1995,,,,,,,,,25.625,,,,,,,,
COD,1996,,,,,,,,,25.625,,,,,,,,
COD,1997,,,,,,,,,25.625,,,,,,,,
COD,1998,,,,,,,,,25.625,,,,,,,,
COD,1999,,,,,,,,,25.625,,,,,,,,
COD,2000,,,,,,,,,25.625,,,,,,,,
COD,2001,,,,,,,,,25.625,,,,,,,,
COD,2002,,,,,,,,,25.625,,,,,,,,
COD,2003,,,,,,,,,39.375,,,,,,,,
COD,2004,12,,,,,,,,39.375,,,,,,,,
COD,2005,12,,,,,,,,39.375,,,,,,,,
COD,2006,8.4,,,,,,,,39.375,,,,,,,,
COD,2007,8.4,,,,,,,,42.5,19.3,24.4,75.59999999999999,47.1,28.2,53.3,55.5,38.2
COD,2008,8.4,,,,,,,,42.5,,,,,,,,
COD,2009,8.4,,,,,,,,42.5,,,,,,,,
COD,2010,8.4,,,,,,,,42.5,,,,,,,,
COD,2011,,,,,,,,,42.5,,,,,,,,
COD,2012,8.943089431000001,,,,,,,,42.5,,,,,,,,
COD,2013,8.943089431000001,,,,,,,,42.5,,,,,,,,
COD,2014,10.64257028,,,36.8,,,,,42.5,30.7,33.5,74.8,57.7,24.4,49.1,51.4,43.5
COD,2015,8.943089431000001,,,,,,,,42.5,,,,,,,,
COD,2016,8.943089431000001,,,,,,,,48.75,,,,,,,,
COD,2017,8.943089431000001,,,,,,,,70,,,,,,,,
COD,2018,8.943089431000001,,,,,,,,70,,,,,,,,
COD,2019,10,,,,,,,,78.75,,,,,,,,
COD,2020,12.8,,,,,,,,78.75,,,,,,,,
COD,2021,12.8,,,,,,,,78.75,,,,,,,,
COD,2022,12.8,,,,,,,,78.75,,,,,,,,
COD,2023,12.8,,,,,,,,78.75,,,,,,,,
COD,2024,12.99790356,,,,,,,,,,,,,,,,
COG,1960,,,,,,,,,,,,,,,,,
COG,1961,,,,,,,,,,,,,,,,,
COG,1962,,,,,,,,,,,,,,,,,
COG,1963,,,,,,,,,,,,,,,,,
COG,1964,,,,,,,,,,,,,,,,,
COG,1965,,,,,,,,,,,,,,,,,
COG,1966,,,,,,,,,,,,,,,,,
COG,1967,,,,,,,,,,,,,,,,,
COG,1968,,,,,,,,,,,,,,,,,
COG,1969,,,,,,,,,,,,,,,,,
COG,1970,,,,,,,,,40,,,,,,,,
COG,1971,,,,,,,,,40,,,,,,,,
COG,1972,,,,,,,,,40,,,,,,,,
COG,1973,,,,,,,,,40,,,,,,,,
COG,1974,,,,,,,,,40,,,,,,,,
COG,1975,,,,,,,,,40,,,,,,,,
COG,1976,,,,,,,,,40,,,,,,,,
COG,1977,,,,,,,,,40,,,,,,,,
COG,1978,,,,,,,,,40,,,,,,,,
COG,1979,,,,,,,,,40,,,,,,,,
COG,1980,,,,,,,,,40,,,,,,,,
COG,1981,,,,,,,,,40,,,,,,,,
COG,1982,,,,,,,,,40,,,,,,,,
COG,1983,,,,,,,,,40,,,,,,,,
COG,1984,,,,,,,,,40,,,,,,,,
COG,1985,,,,,,,,,46.25,,,,,,,,
COG,1986,,,,,,,,,49.375,,,,,,,,
COG,1987,,,,,,,,,49.375,,,,,,,,
COG,1988,,,,,,,,,49.375,,,,,,,,
COG,1989,,,,,,,,,49.375,,,,,,,,
COG,1990,,,,,,,,,49.375,,,,,,,,
COG,1991,,,,,,,,,49.375,,,,,,,,
COG,1992,,,,,,,,,49.375,,,,,,,,
COG,1993,,,,,,,,,49.375,,,,,,,,
COG,1994,,,,,,,,,49.375,,,,,,,,
COG,1995,,,,,,,,,49.375,,,,,,,,
COG,1996,,,,,,,,,49.375,,,,,,,,
COG,1997,,,,,,,,,49.375,,,,,,,,
COG,1998,12,,,,,,,,49.375,,,,,,,,
COG,1999,12,,,,,,,,49.375,,,,,,,,
COG,2000,12,,,,,,,,49.375,,,,,,,,
COG,2001,12,,,,,,,,49.375,,,,,,,,
COG,2002,,,,,,,,,49.375,,,,,,,,
COG,2003,8.527131783,,,,,,,,49.375,,,,,,,,
COG,2004,8.527131783,,,,,,,,49.375,,,,,,,,
COG,2005,8.527131783,,,,,,,,49.375,,,67.40000000000001,,,51.5,54.6,35
COG,2006,8.527131783,,,,,,,,49.375,,,,,,,,
COG,2007,7.299270073,,,,,,,,49.375,,,,,,,,
COG,2008,7.299270073,,,,,,,,49.375,,,,,,,,
COG,2009,7.299270073,,,,,,,,49.375,,,,,,,,
COG,2010,7.299270073,,,,,,,,49.375,,,,,,,,
COG,2011,7.299270073,,,,,,,,49.375,,,,,,,,
COG,2012,7.352941176,,,,,,,,49.375,26.8,28.4,60.7,,,40.8,46.8,26.3
COG,2013,7.352941176,,,,,,,,49.375,,,,,,,,
COG,2014,7.352941176,,,,,,,,49.375,,,,,,,,
COG,2015,7.352941176,,,,,,,,49.375,,,,,,,,
COG,2016,7.352941176,,,,,,,,49.375,,,,,,,,
COG,2017,11.25827815,,,,,,,,49.375,,,,,,,,
COG,2018,11.25827815,,,,,,,,49.375,,,,,,,,
COG,2019,11.25827815,,,,,,,,49.375,,,,,,,,
COG,2020,11.25827815,,,,,,,,49.375,,,,,,,,
COG,2021,11.25827815,,,,,,,,49.375,,,,,,,,
COG,2022,14.56953642,,,,,,,,58.125,,,,,,,,
COG,2023,14.56953642,,,,,,,,58.125,,,,,,,,
COG,2024,14.56953642,,,,,,,,,,,,,,,,
COL,1960,,,,,,,,,,,,,,,,,
COL,1961,,,,,,,,,,,,,,,,,
COL,1962,,,,,,,,,,,,,,,,,
COL,1963,,,,,,,,,,,,,,,,,
COL,1964,,,,,,,,,,,,,,,,,
COL,1965,,,,,,,,,,,,,,,,,
COL,1966,,,,,,,,,,,,,,,,,
COL,1967,,,,,,,,,,,,,,,,,
COL,1968,,,,,,,,,,,,,,,,,
COL,1969,,,,,,,,,,,,,,,,,
COL,1970,,,,,,,,,51.25,,,,,,,,
COL,1971,,,,,,,,,51.25,,,,,,,,
COL,1972,,,,,,,,,51.25,,,,,,,,
COL,1973,,,,,,,,,51.25,,,,,,,,
COL,1974,,,,,,,,,51.25,,,,,,,,
COL,1975,,,,,,,,,56.875,,,,,,,,
COL,1976,,,,,,,,,59.375,,,,,,,,
COL,1977,,,,,,,,,59.375,,,,,,,,
COL,1978,,,,,,,,,59.375,,,,,,,,
COL,1979,,,,,,,,,59.375,,,,,,,,
COL,1980,,,,,,1.068838734,357000000,,59.375,,,,,,,,
COL,1981,,,,,,1.346584203,490000000,,59.375,,,,,,,,
COL,1982,,,,,,.318209489,124000000,,59.375,,,,,,,,
COL,1983,,,,,,.160083356,62000000,,59.375,,,,,,,,
COL,1984,,,,,,.141164953,54000000,,59.375,,,,,,,,
COL,1985,,,,,,.123228874,43000000,,59.375,,,,,,,,
COL,1986,,,,,,.148815956,52000000,,59.375,,,,,,,,
COL,1987,,,,,,.288673229,105000000,,59.375,,,,,,,,
COL,1988,,,,,,.242269375,95000000,,59.375,,,,,,,,
COL,1989,,,,,,.255437014,101000000,,59.375,,,,,,,,
COL,1990,,,,,,.225733206,108000000,,59.375,,,,,,,,
COL,1991,,,,,,.721221733,358000000,,59.375,,,,,,,,
COL,1992,,,,,,1.417943133,828000000,,59.375,,,,,,,,
COL,1993,,,,,,1.365945507,908000000,,59.375,,,,,,,,
COL,1994,,,,,,3.222549372,2633000000,,59.375,,,,,,,,
COL,1995,,,,,,1.299516069,1202000000,,59.375,,,,,,,,
COL,1996,,,,,5.900000095,2.631920539,2557000000,,59.375,,,,,,,,
COL,1997,11.65644172,,,,30.36870003,2.239901152,2389000000,,61.875,,,,,,,,
COL,1998,,,,,-46.77059937,3.313149199,3263000000,,61.875,,,,,,,,
COL,1999,11.80124224,,,,-19.70000076,1.601781243,1382000000,,61.875,,,,,,,,
COL,2000,11.80124224,,,,-43.76772308,1.180474709,1179000000,,61.875,,60.3,,,,,,
COL,2001,11.80124224,,,,25.19194794,.798365459,784000000,,64.375,,,,,,,,
COL,2002,12.04819277,,,,9.729999542,1.052622844,1031000000,,64.375,,,,,,,,
COL,2003,12.04819277,,,,27.27000046,.851392321,805800000,,66.875,,,,,,,,
COL,2004,12.04819277,,,,115.3899994,1.776033034,2079600000,,66.875,,,,,,,,
COL,2005,12.12121212,,,,108.0565572,6.558162959,9548720000,18.90805316,66.875,,62.6,,,,,,
COL,2006,8.433734940000001,,,,12.65763968,9.652570857000001,15617180000,27.78644062,73.125,,,,,,,,
COL,2007,8.433734940000001,,,,12.73623935,8.36329748,17247590000,16.91670766,73.125,,,,,,,,
COL,2008,8.433734940000001,,,,,7.436590246,18034040000,20.55953176,73.125,,,,,,,,
COL,2009,8.433734940000001,,,,75.72171604,8.538621823,19849620000,14.12584066,73.125,,,,,,,,
COL,2010,12.65060241,,,,44.05826764,7.922263921,22697170000,10.88584201,73.125,,63,2.3,.4,.2,.3,1.9,.2
COL,2011,12.12121212,,,,-12.00377844,7.745959159,25946340000,12.8896752,73.125,,,,,,,,
COL,2012,12.12121212,,,,29.14243343,8.687269876,32202940000,12.2864499,78.75,,,,,,,,
COL,2013,12.12121212,,,,-17.84169651,5.34141237,20409200000,10.06900822,78.75,,,,,,,,
COL,2014,19.87951807,,,,-19.79664302,4.515780339,17216000000,11.73186154,78.75,,,,,,,,
COL,2015,19.87951807,,,18.4,-41.04159071,3.947813019,11586530000,13.4796921,78.75,,72.09999999999999,3.1,1.3,1.1,1.2,2.4,1.1
COL,2016,19.87951807,,,,22.69754609,5.011258917,14167836236,13.01270917,78.75,,,,,,,,
COL,2017,18.6746988,16.87229,4.59313,,11.87522644,4.445929997,13865382953,11.32965251,81.875,,,,,,,,
COL,2018,18.12865497,,,,-19.30535434,4.088118745,13662420000,13.1561,81.875,,,,,,,,
COL,2019,18.71345029,,,,27.18466664,4.304487748,13904860000,10.5308,81.875,,,,,,,,
COL,2020,18.34319527,,,,-17.94927557,3.698968489,10000100000,9.4061,81.875,,,,,,,,
COL,2021,18.82352941,17.64085,5.23624,,-16.08369301,2.250240406,7167570000,7.9163,84.375,,,,,,,,
COL,2022,28.87700535,,,,-17.23270302,1.882886616,6502170000,9.5044,84.375,,,,,,,,
COL,2023,28.87700535,,,,,,,,84.375,,,,,,,,
COL,2024,29.41176471,,,,,,,,,,,,,,,,
COM,1960,,,,,,,,,,,,,,,,,
COM,1961,,,,,,,,,,,,,,,,,
COM,1962,,,,,,,,,,,,,,,,,
COM,1963,,,,,,,,,,,,,,,,,
COM,1964,,,,,,,,,,,,,,,,,
COM,1965,,,,,,,,,,,,,,,,,
COM,1966,,,,,,,,,,,,,,,,,
COM,1967,,,,,,,,,,,,,,,,,
COM,1968,,,,,,,,,,,,,,,,,
COM,1969,,,,,,,,,,,,,,,,,
COM,1970,,,,,,,,,35.625,,,,,,,,
COM,1971,,,,,,,,,35.625,,,,,,,,
COM,1972,,,,,,,,,35.625,,,,,,,,
COM,1973,,,,,,,,,35.625,,,,,,,,
COM,1974,,,,,,,,,35.625,,,,,,,,
COM,1975,,,,,,,,,35.625,,,,,,,,
COM,1976,,,,,,,,,35.625,,,,,,,,
COM,1977,,,,,,,,,35.625,,,,,,,,
COM,1978,,,,,,,,,35.625,,,,,,,,
COM,1979,,,,,,,,,35.625,,,,,,,,
COM,1980,,,,,,,,,35.625,,,,,,,,
COM,1981,,,,,,,,,35.625,,,,,,,,
COM,1982,,,,,,,,,35.625,,,,,,,,
COM,1983,,,,,,,,,35.625,,,,,,,,
COM,1984,,,,,,,,,43.75,,,,,,,,
COM,1985,,,,,,,,,43.75,,,,,,,,
COM,1986,,,,,,,,,43.75,,,,,,,,
COM,1987,,,,,,,,,43.75,,,,,,,,
COM,1988,,,,,,,,,43.75,,,,,,,,
COM,1989,,,,,,,,,43.75,,,,,,,,
COM,1990,,,,,,,,,43.75,,,,,,,,
COM,1991,,,,,,,,,43.75,,,,,,,,
COM,1992,,,,,,,,,43.75,,,,,,,,
COM,1993,,,,,,,,,43.75,,,,,,,,
COM,1994,,,,,,,,,43.75,,,,,,,,
COM,1995,,,,,,,,,43.75,,,,,,,,
COM,1996,,,,,,,,,43.75,,,,,,,,
COM,1997,0,,,,,,,,43.75,,,,,,,,
COM,1998,0,,,,,,,,43.75,,,,,,,,
COM,1999,,,,,,,,,43.75,,,,,,,,
COM,2000,,,,,,,,,43.75,,,,,,,,
COM,2001,,,,,,,,,43.75,,,,,,,,
COM,2002,,,,,,,,,43.75,,,,,,,,
COM,2003,,,,,,,,,43.75,,,,,,,,
COM,2004,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2005,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2006,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2007,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2008,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2009,0,,,,,,,,43.75,,,,,,,,
COM,2010,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2011,3.03030303,,,,,,,,43.75,,,,,,,,
COM,2012,3.03030303,,,4.9,,,,,43.75,20.8,34.6,39,15.7,12.7,28.4,29.7,20
COM,2013,3.03030303,,,,,,,,56.25,,,,,,,,
COM,2014,3.03030303,,,,,,,,56.25,,,,,,,,
COM,2015,3.03030303,,,,,,,,65,,,,,,,,
COM,2016,3.03030303,,,,,,,,65,,,,,,,,
COM,2017,6.060606061,,,,,,,,65,,,,,,,,
COM,2018,6.060606061,,,,,,,,65,,,,,,,,
COM,2019,6.060606061,,,,,,,,65,,,,,,,,
COM,2020,16.66666667,,,,,,,,65,,,,,,,,
COM,2021,16.66666667,,,,,,,,65,,,,,,,,
COM,2022,16.66666667,,,,,,,,65,,,,,,,,
COM,2023,16.66666667,,,,,,,,65,,,,,,,,
COM,2024,16.66666667,,,,,,,,,,,,,,,,
CPV,1960,,,,,,,,,,,,,,,,,
CPV,1961,,,,,,,,,,,,,,,,,
CPV,1962,,,,,,,,,,,,,,,,,
CPV,1963,,,,,,,,,,,,,,,,,
CPV,1964,,,,,,,,,,,,,,,,,
CPV,1965,,,,,,,,,,,,,,,,,
CPV,1966,,,,,,,,,,,,,,,,,
CPV,1967,,,,,,,,,,,,,,,,,
CPV,1968,,,,,,,,,,,,,,,,,
CPV,1969,,,,,,,,,,,,,,,,,
CPV,1970,,,,,,,,,36.875,,,,,,,,
CPV,1971,,,,,,,,,36.875,,,,,,,,
CPV,1972,,,,,,,,,36.875,,,,,,,,
CPV,1973,,,,,,,,,36.875,,,,,,,,
CPV,1974,,,,,,,,,36.875,,,,,,,,
CPV,1975,,,,,,,,,36.875,,,,,,,,
CPV,1976,,,,,,,,,36.875,,,,,,,,
CPV,1977,,,,,,,,,36.875,,,,,,,,
CPV,1978,,,,,,,,,36.875,,,,,,,,
CPV,1979,,,,,,,,,36.875,,,,,,,,
CPV,1980,,,,,,,,,36.875,,,,,,,,
CPV,1981,,,,,,,,,36.875,,,,,,,,
CPV,1982,,,,,,,,,57.5,,,,,,,,
CPV,1983,,,,,,,,,60.625,,,,,,,,
CPV,1984,,,,,,,,,60.625,,,,,,,,
CPV,1985,,,,,,,,,60.625,,,,,,,,
CPV,1986,,,,,,,,,60.625,,,,,,,,
CPV,1987,,,,,,,,,60.625,,,,,,,,
CPV,1988,,,,,,,,,60.625,,,,,,,,
CPV,1989,,,,,,,,,60.625,,,,,,,,
CPV,1990,,,,,,,,,60.625,,,,,,,,
CPV,1991,,,,,,,,,60.625,,,,,,,,
CPV,1992,,,,,,,,,60.625,,,,,,,,
CPV,1993,,,,,,,,,60.625,,,,,,,,
CPV,1994,,,,,,,,,60.625,,,,,,,,
CPV,1995,,,,,,,,,60.625,,,,,,,,
CPV,1996,,,,,,,,,60.625,,,,,,,,
CPV,1997,11.11111111,,,,,,,,60.625,,,,,,,,
CPV,1998,11.11111111,,,,,,,,63.125,,,,,,,,
CPV,1999,11.11111111,,,,,,,,63.125,,,,,,,,
CPV,2000,11.11111111,,,,,,,,63.125,,,,,,,,
CPV,2001,11.11111111,,,,,,,,63.125,,,,,,,,
CPV,2002,11.11111111,,,,,,,,63.125,,,,,,,,
CPV,2003,11.11111111,,,,,,,,63.125,,,,,,,,
CPV,2004,11.11111111,,,,,,,,78.125,,,,,,,,
CPV,2005,11.11111111,,,7.8,,,,,78.125,,,,,,,,
CPV,2006,15.27777778,,,,,,,,78.125,,,,,,,,
CPV,2007,18.05555556,,,,,,,,78.125,,,,,,,,
CPV,2008,18.05555556,,,,,,,,86.25,,,,,,,,
CPV,2009,18.05555556,,,,,,,,86.25,,,,,,,,
CPV,2010,18.05555556,,,,,,,,86.25,,,,,,,,
CPV,2011,20.83333333,,,,,,,,86.25,,,,,,,,
CPV,2012,20.83333333,,,,,,,,86.25,,,,,,,,
CPV,2013,20.83333333,,,,,,,,86.25,,,,,,,,
CPV,2014,20.83333333,,,,,,,,86.25,,,,,,,,
CPV,2015,20.83333333,,,,,,,,86.25,,,,,,,,
CPV,2016,23.61111111,,,,,,,,86.25,,,,,,,,
CPV,2017,23.61111111,,,,,,,,86.25,,,,,,,,
CPV,2018,23.61111111,,,,,,,,86.25,,,,,,,,
CPV,2019,23.61111111,,,,,,,,86.25,,,,,,,,
CPV,2020,25,,,,,,,,86.25,,,,,,,,
CPV,2021,38.88888889,,,,,,,,86.25,,,,,,,,
CPV,2022,38.88888889,,,,,,,,86.25,,,,,,,,
CPV,2023,41.66666667,,,,,,,,86.25,,,,,,,,
CPV,2024,38.88888889,,,,,,,,,,,,,,,,
CRI,1960,,,,,,,,,,,,,,,,,
CRI,1961,,,,,,,,,,,,,,,,,
CRI,1962,,,,,,,,,,,,,,,,,
CRI,1963,,,,,,,,,,,,,,,,,
CRI,1964,,,,,,,,,,,,,,,,,
CRI,1965,,,,,,,,,,,,,,,,,
CRI,1966,,,,,,,,,,,,,,,,,
CRI,1967,,,,,,,,,,,,,,,,,
CRI,1968,,,,,,,,,,,,,,,,,
CRI,1969,,,,,,,,,,,,,,,,,
CRI,1970,,,,,,,,,55,,,,,,,,
CRI,1971,,,,,,,,,55,,,,,,,,
CRI,1972,,,,,,,,,55,,,,,,,,
CRI,1973,,,,,,,,,55,,,,,,,,
CRI,1974,,,,,,,,,63.125,,,,,,,,
CRI,1975,,,,,,,,,63.125,,,,,,,,
CRI,1976,,,,,,,,,63.125,,,,,,,,
CRI,1977,,,,,,,,,63.125,,,,,,,,
CRI,1978,,,,,,,,,63.125,,,,,,,,
CRI,1979,,,,,,,,,63.125,,,,,,,,
CRI,1980,,,,,,,,,63.125,,,,,,,,
CRI,1981,,,,,,,,,63.125,,,,,,,,
CRI,1982,,,,,,,,,63.125,,,,,,,,
CRI,1983,,,,,,,,,63.125,,,,,,,,
CRI,1984,,,,,,,,,63.125,,,,,,,,
CRI,1985,,,,,,,,,63.125,,,,,,,,
CRI,1986,,,,,,,,,65.625,,,,,,,,
CRI,1987,,,,,,,,,65.625,,,,,,,,
CRI,1988,,,,,,,,,65.625,,,,,,,,
CRI,1989,,,,,,,,,65.625,,,,,,,,
CRI,1990,,,,,,,,,65.625,,,,,,,,
CRI,1991,,,,,,,,,65.625,,,,,,,,
CRI,1992,,,,,,,,,65.625,,,,,,,,
CRI,1993,,,,,,.115004826,11000000,3.081232493,65.625,,,,,,,,
CRI,1994,,,,,,.206865578,21700000,,65.625,,,,,,,,
CRI,1995,,,,,,.135940509,15740000,2.551632461,75,,,,,,,,
CRI,1996,,,,,,.115683413,13510000,1.726274901,77.5,,,,,,,,
CRI,1997,15.78947368,,,,,.136746284,17250000,2.097289937,77.5,,,,,,,,
CRI,1998,19.29824561,,,,,.236476138,32360000,2.47345772,77.5,,,,,,,,
CRI,1999,19.29824561,,,,,1.461395679,208320000,9.024627981,77.5,,,,,,,,
CRI,2000,19.29824561,,,,,,,,77.5,,,,,,,,
CRI,2001,19.29824561,,,,,,,,77.5,,,,,,,,
CRI,2002,35.0877193,,,,,,,,77.5,,,,,,,,
CRI,2003,35.0877193,,,,,.665247761,114900000,22.07535207,77.5,,,,,,,,
CRI,2004,35.0877193,,,,,.201927989,37580000,2.411602387,77.5,,,,,,,,
CRI,2005,35.0877193,,,,,.109277934,21900000,1.450100646,77.5,,,,,,,,
CRI,2006,38.59649123,,,,,.272192513,61830000,3.289162203,77.5,,,,,,,,
CRI,2007,36.84210526,,,,,.266657237,71690000,3.285788929,77.5,,,,,,,,
CRI,2008,36.84210526,,,,,.176808161,54460000,2.858297513,80,,,,,,,,
CRI,2009,36.84210526,,,,,.101932906,31340000,2.13417956,80,,,,,,,,
CRI,2010,38.59649123,,,,,.109802227,41350000,2.861750131,80,,,,,,,,
CRI,2011,38.59649123,,,,,.086126634,36830000,2.457922345,80,,,,,,,,
CRI,2012,38.59649123,,,,,.07113873,33600000,,80,,,,,,,,
CRI,2013,38.59649123,,,,,.129735878,66100000,,80,,,,,,,,
CRI,2014,33.33333333,,,,,.233887734,121660000,4.7683,80,,,,,,,,
CRI,2015,33.33333333,,,,,.091882061,51860000,2.2036,80,,,,,,,,
CRI,2016,33.33333333,,,,,.061107598,35960000,1.2325,80,,,,,,,,
CRI,2017,35.0877193,22.14571,8.378579999999999,,,.091496396,55370000,1.839,80,,,,,,,,
CRI,2018,45.61403509,,,,,.074062605,46230000,1.9255,80,,,,,,,,
CRI,2019,45.61403509,,,,,.056816708,36600000,1.6505,83.125,,,,,,,,
CRI,2020,45.61403509,,,,,.048529055,30280000,1.5927,86.25,,,,,,,,
CRI,2021,45.61403509,,,,,.049737745,32310000,1.5828,86.25,,,,,,,,
CRI,2022,47.36842105,,,,,.063124944,43710000,1.9582,91.875,,,,,,,,
CRI,2023,47.36842105,,,,,,,,91.875,,,,,,,,
CRI,2024,49.12280702,,,,,,,,,,,,,,,,
CUB,1960,,,,,,,,,,,,,,,,,
CUB,1961,,,,,,,,,,,,,,,,,
CUB,1962,,,,,,,,,,,,,,,,,
CUB,1963,,,,,,,,,,,,,,,,,
CUB,1964,,,,,,,,,,,,,,,,,
CUB,1965,,,,,,,,,,,,,,,,,
CUB,1966,,,,,,,,,,,,,,,,,
CUB,1967,,,,,,,,,,,,,,,,,
CUB,1968,,,,,,,,,,,,,,,,,
CUB,1969,,,,,,,,,,,,,,,,,
CUB,1970,,,,,,,,,,,,,,,,,
CUB,1971,,,,,,,,,,,,,,,,,
CUB,1972,,,,,,,,,,,,,,,,,
CUB,1973,,,,,,,,,,,,,,,,,
CUB,1974,,,,,,,,,,,,,,,,,
CUB,1975,,,,,,,,,,,,,,,,,
CUB,1976,,,,,,,,,,,,,,,,,
CUB,1977,,,,,,,,,,,,,,,,,
CUB,1978,,,,,,,,,,,,,,,,,
CUB,1979,,,,,,,,,,,,,,,,,
CUB,1980,,,,,,,,,,,,,,,,,
CUB,1981,,,,,,,,,,,,,,,,,
CUB,1982,,,,,,,,,,,,,,,,,
CUB,1983,,,,,,,,,,,,,,,,,
CUB,1984,,,,,,,,,,,,,,,,,
CUB,1985,,,,,,,,,,,,,,,,,
CUB,1986,,,,,,,,,,,,,,,,,
CUB,1987,,,,,,,,,,,,,,,,,
