iso3,year,comm_healthwrk_1k,iodsalt_cons_pct,healthexp_gdp_pct,healthexp_pc_cus,healthexp_pc_ppp,domcred_finsec_gdp_pct,domcred_prvsec_gdp_pct,domcred_prvsec_bk_gdp_pct,gghealthexp_gdp_pct,gghealthexp_healthexp_pct,gghealthexp_govexp_pct,gghealthexp_pc_cus,gghealthexp_pc_ppp,privhealthexp_healthexp_pct,privhealthexp_pc_cus,privhealthexp_pc_ppp,exbf_chu6m_pct,exthealthexp_healthexp_pct,exthealthexp_pc_cus,exthealthexp_pc_ppp,hosp_beds_1k,domco_total,lowbirth_pct,mcap_domco_gdp_pct,mcap_domco_cus,msect_cred_prvsec_gdp_pct,net_domcred_clcu,net_fa_clcu,surg_proc_100k,nurse_midw_1k,oophealthexp_healthexp_pct,oophealthexp_pc_cus,oophealthexp_pc_ppp,physician_1k,anemia_ch_pct,anemia_npwmn_pct,anemia_prgw_pct,anemia_wra_pct,msfoodinsecur_pct,owght_u5_pct,owght_u5_mod_pct,owght_u5_fem_pct,owght_u5_male_pct,sfoodinsecur_pct,sevwst_u5_pct,sevwst_u5_fem_pct,sevwst_u5_male_pct,stunt_u5_pct,stunt_u5_mod_pct,stunt_u5_fem_pct,stunt_u5_male_pct,undernour_pct,uweight_u5_pct,uweight_u5_fem_pct,uweight_u5_male_pct,wst_u5_pct,wst_u5_fem_pct,wst_u5_male_pct,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,surg_spec_100k,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,vitA_cov_u5_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
TCD,1985,,,,,,,13.99422688,13.99422688,,,,,,,,,,,,,,,,,,13.99422688,66449000000,13623439692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1986,,,,,,,20.28257661,20.28257661,,,,,,,,,,,,,,,,,,20.28257661,81463000000,3209469457,,,,,,.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1987,,,,,,,21.21364529,21.21364529,,,,,,,,,,,,,,,,,,21.21364529,77668000000,9087197972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1988,,,,,,,7.035728355,7.035728355,,,,,,,,,,,,,,,,,,7.035728355,71202997406,10581000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1989,,,,,,,6.430632201,6.430632201,,,,,,,,,,,,,,,,,,6.430632201,57177000000,22459000000,,,,,,.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1990,,,,,,,6.481099041,6.481099041,,,,,,,,,,,,,,,,,,6.481099041,54272000000,31853000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1991,,,,,,,5.948406425,5.948406425,,,,,,,,,,,,,.720099986,,,,,5.948406425,63626000000,21617842275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1992,,,,,,,6.08781622,6.08781622,,,,,,,,,,,,,,,,,,6.08781622,70336000000,14165414929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1993,,,,,,,5.034537345,5.034537345,,,,,,,,,,,,,,,,,,5.034537345,60640000000,-4510000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1994,,,,,,,3.625668697,3.625668697,,,,,,,,,,,,,,,,,,3.625668697,78820000000,6294000000,,,,,,.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1995,,,,,,,3.850477656,3.850477656,,,,,,,,,,,,,,,,,,3.850477656,71325000000,40793000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1996,,,,,,,3.642482509,3.642482509,,,,,,,,,,,,,,,,,,3.642482509,91088000000,47491000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75,,,,,,,,
TCD,1997,,56.4,,,,,3.234293286,3.234293286,,,,,,,,,1.9,,,,,,,,,3.234293286,91481000000,39631000000,,.048,,,,.026,,,,,,2.7,,2.4,3,,6.1,5.3,6.9,44.5,,42.7,46.4,,34.3,32.6,35.9,16.5,15.1,17.9,2.4,,,,,,,,,,57.5,,,,,,,,
TCD,1998,,,,,,,3.306278479,3.306278479,,,,,,,,,,,,,,,,,,3.306278479,93676000000,35089019122,,.057,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,57.5,,,,,,,,
TCD,1999,,,,,,,3.586104606,3.586104606,,,,,,,,,,,,,,,,,,3.586104606,101071000000,26713019814,,.06,,,,.029,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,57.5,,,,,,,,
TCD,2000,,64.59999999999999,4.00526953,10.07452297,44.51184035,,3.479363697,3.479363697,1.52323806,38.03084946,11.39879036,3.83142711,16.92823171,58.37036514,5.88053631,25.98172385,10.10753,3.59878397,.36256035,1.601885014,,,,,,3.479363697,121746000000,23916992964,,.126,56.216259,5.66352056,25.02289241,.029,79.09999999999999,51.9,54.9,52.4,,2.7,3.2,2.4,3.1,,4.2,4,4.3,38.9,42.2,37,40.9,,29.2,28.2,30.2,13.9,14.1,13.7,2.4,,,,,,,,,87,57.5,,,,,,,,
TCD,2001,,,3.88475776,11.64042854,47.65670134,,4.338486053,4.338486053,1.35449207,34.86683273,11.86877823,4.05864882,16.61638233,61.52402878,7.16166035,29.32032101,,3.60914278,.42011968,1.719998353,,,,,,4.338486053,163506000000,18058653505,,,58.26092911,6.78182156,27.76523539,,78.90000000000001,52,54.8,52.4,,,3.2,,,,,,,,42.2,,,38.4,,,,,,,2.4,,,,,,,,,88,57.5,,,,,,,,
TCD,2002,,,5.33389902,18.01737785,69.62873547,,4.212367312,4.212367312,1.53841841,28.84228706,11.72442722,5.19662378,20.08251905,68.50270080999999,12.34239006,47.69756172,,2.65501642,.47836433,1.848654288,,,,,,4.212367312,158738000000,71746394102,,,64.73538207999999,11.66361924,45.07443014,,78.59999999999999,52.1,54.7,52.5,,,3.3,,,,,,,,42.3,,,37.2,,,,,,,,,,,,,,,,,57.5,,,,,,,,
TCD,2003,,,4.04336071,18.0202446,59.31623387,,4.194897442,4.194897442,1.27502692,31.53384018,8.9815588,5.68247492,18.70468575,51.63553619,9.30484981,30.62825512,,16.83062553,3.03291985,9.983293088,,,,,,4.194897442,182163000000,38798151338,,,47.41553116,8.544394199999999,28.1251058,,78.2,52.2,54.5,52.5,,,3.3,,,,,,,,42.2,,,37.7,,,,,,,5.806451613,,,,,,,,,0,57.5,,,,,,,,
TCD,2004,.016,66.09999999999999,4.03654861,27.74994278,77.72758605,,3.133762659,3.133762659,1.40762949,34.87210464,15.0313797,9.676988570000001,27.10524318,54.69675064,15.17831737,42.51446415,2.006962,10.43114471,2.89463665,8.107876708999999,,,,,,3.133762659,184418000000,48687590387,,.26,51.0140686,14.15637452,39.6520024,.036,77.8,52.1,54.3,52.5,,4.2,3.3,4.3,4.2,,6.5,6.3,6.8,44.4,42,43.7,45,36.1,33.9,32.8,34.9,16.2,15.1,17.2,6.451612903,,,,,,,,,79,57.5,,,,,,,,
TCD,2005,,,3.55289602,31.27608871,73.4446227,,2.541741742,2.541741742,1.04945695,29.53806877,12.42341423,9.23835265,21.69412244,60.41002274,18.8938923,44.36791156,,10.05191422,3.14384566,7.382590313,.4,,,,,2.541741742,224784000000,72184260007,,,56.22251129,17.58420258,41.29240986,,77.3,52,54,52.3,,,3.2,,,,,,,,41.7,,,34.6,,,,,,,6.451612903,,,,,,,,,93,57.5,,,,,,,,
TCD,2006,,,3.5379293,33.8651123,73.85294066,,2.215311532,2.215311532,.72365505,20.45419693,7.14463902,6.92683679,15.10602611,68.42547607,23.17236499,50.53422813,,11.12032318,3.76590996,8.212685811,,,,,,2.215311532,168941000000,259528000000,,.182,63.66035843,21.55865143,47.01504616,.036,76.90000000000001,51.8,53.7,52.1,,,3.1,,,,,,,,41.3,,,32.2,,,,,,,6.451612903,,,,,,,,,58,57.5,,,,,,,,
TCD,2007,,,3.14604688,34.0423584,67.62174688,,2.397706849,2.397706849,.74088281,23.54964256,5.99494457,8.016853380000001,15.92467988,70.1568985,23.88306094,47.44131916,,6.29346228,2.14244286,4.255749123,,,,,,2.397706849,33980000000,406801000000,,,64.9182663,22.09970743,43.89886522,,76.40000000000001,51.5,53.3,51.8,,,3,,,,,,,,40.9,,,30,,,,,,,5.161290323,,,,,,,,,50,57.5,,,,,,,,
TCD,2008,,,2.94988155,36.89921951,64.0679951,,3.062224095,3.051179258,.57790935,19.59093285,4.2314992,7.22890088,12.55151769,74.55017853,27.5084323,47.76280382,,5.85889435,2.16188619,3.753676133,,,,,,3.062224095,-58891000000,617183000000,,,68.81594849,25.39254575,44.08899672,,75.90000000000001,51.1,52.8,51.3,,,2.9,,,,,,,,40.3,,,28.1,,,,,,,5.161290323,,,,,,,,,0,57.5,,,,,,,,
TCD,2009,,,3.18315554,34.82435226,70.94948155,,3.9310258,3.918941673,.6637217399999999,20.85106277,3.54986572,7.26124749,14.79372127,71.02245331,24.73310942,50.39006416,,8.12647724,2.82999316,5.765693848,,,,,,3.9310258,313930000000,238851000000,,,65.01296997,22.64034545,46.1263661,,75.40000000000001,50.6,52.3,50.8,,,2.7,,,,,,,,39.6,,,26.2,,,,,,,5.161290323,,,,,,,,,61,57.5,,,,,,,,
TCD,2010,,73.59999999999999,3.04079008,35.26005936,71.89314656000001,,4.236720737,4.220371447,.63800693,20.98161697,3.49792719,7.39813023,15.08434399,73.07261658,25.76544874,52.53420522,3.214817,5.94576263,2.09647944,4.27459589,,,,,,4.236720737,403596000000,303110000000,,,67.58454132,23.83034888,48.58865262,,74.90000000000001,50.1,51.8,50.3,,2.8,2.6,3,2.5,,6.3,5.4,7.3,38.7,38.9,37.1,40.3,25.1,30.3,28.3,32.5,16.3,15.2,17.4,5.161290323,,,,,,,,,,57.5,,,,,,,,
TCD,2011,,,2.93420601,37.35868073,68.20259763,,4.848502221,4.820120983,.61899716,21.09589958,3.68802667,7.88114988,14.38795219,66.15233612,24.71364005,45.11761315,,12.75176048,4.76388962,8.697032438000001,,,,,,4.848502221,349593000000,456016000000,,,60.77016068,22.70293005,41.4468291,,74.40000000000001,49.5,51.2,49.8,,,2.5,,,,,,,,38.1,,,23.8,,,,,,,12.76595745,,,,,,,,,,57.5,,,,,,,,
TCD,2012,,,2.9589653,36.20247269,64.77369247,,5.817331385,5.779005288,.72646725,24.55139542,3.96469712,8.888211849999999,15.90284558,64.61224365,23.39122899,41.85173677,,10.83635712,3.9230291,7.019108804,,,,,,5.817331385,347576000000,558057000000,52,.279,59.42821884,21.51448364,38.49385197,.041,73.90000000000001,49,50.6,49.2,,,2.3,,,,,,,,37.4,,,23.3,,,,,,,14.89361702,,,,,,,,,,57.5,,,,,,,,
TCD,2013,,,3.1230278,38.59413528,61.80418671,,6.089035107,6.043847317,.88215303,28.24672318,5.03679276,10.90157904,17.45765799,63.75331116,24.60504024,39.40221651,,7.99996519,3.08751757,4.944313624,,,,,,6.089035107,465364000000,537690000000,,.307,58.6379509,22.6308111,36.24070963,.043,73.40000000000001,48.5,50,48.7,,,2.2,,,,,,,,36.7,,,23.7,,,,,,,14.89361702,,,,,.29,,,,91,57.5,,,,,,,,
TCD,2014,,,3.28550839,42.16276169,69.30471556000001,,7.801528789,7.756463562,.9376123,28.53781509,5.54861546,12.03233179,19.77805181,60.58203506,25.54306082,41.98620761,.3,10.88014603,4.58737047,7.540454536,,,,,,7.801528789,760434000000,522690000000,,.263,55.72120285,23.49359966,38.61742176,.044,72.7,48,49.3,48.2,,,2.1,,,,,,,,36.1,,,25.1,,,,,,,14.89361702,,,,,,,,,96,57.5,,,,,,,,
TCD,2015,,76.5,3.41504669,33.82092285,79.32286544999999,,8.352517763,8.295551437,.72618359,21.26423645,5.24520254,7.1917615,16.8674015,61.67253494,20.8582222,48.92042212,.1060219,17.0632267,5.77094129,13.53504059,.49,,,,,8.352517763,1143600000000,88590934187,,.252,56.72420502,19.18465195,44.99526675,.049,71.90000000000001,47.4,48.6,47.6,67.90000000000001,1,2,.9,1.1,32.4,2.8,2.1,3.5,31.9,35.5,28.2,35.4,25.8,25,22.7,27.2,12.5,11.1,13.9,14.89361702,,,17.5,,,,,,85,57.5,27.1,17.4,73.5,49.8,48.6,59,59.7,40.6
TCD,2016,,,3.60402751,31.96038055,76.71565891,,12.47311163,12.40115307,.62614667,17.37352562,5.72502089,5.55264504,13.32821529,59.95672989,19.16239902,45.9962014,,22.66974258,7.24533617,17.3912432,,,,,,12.47311163,1485650000000,-304000000000,,.213,55.14606857,17.62489299,42.30566991,.037,70.90000000000001,46.9,47.8,47,71.3,,1.9,,,35.4,,,,,34.8,,,26.1,,,,,,,14.89361702,,,,,,,,,0,57.5,,,,,,,,
TCD,2017,,,3.51023412,29.9935894,71.47815762,,12.15539411,12.06778987,.52580875,14.97930717,4.67839575,4.49283184,10.70693284,65.10282898,19.52667422,46.53430105,,19.91786766,5.97408325,14.2369246,.45,,,,,12.15539411,,-299000000000,,.231,59.87926483,17.95993992,42.80059377,.043,69.5,46.4,47,46.4,74.7,2,1.9,2,2.1,38.7,3.6,2.9,4.3,32.1,34.1,28.9,35.3,26.6,24.3,21.3,27,13.5,12,14.9,12.76595745,,,,,,,,,67,66.25,,,,,,,,
TCD,2018,,,3.2893219,31.2043705,69.36658315,,11.24890994,11.16960202,.46814004,14.23211384,4.87230015,4.44104151,9.872331245,66.42906189,20.72877153,46.07957349,,19.3388176,6.03455621,13.41467708,,,,,,11.24890994,,-199000000000,,.308,64.376091,20.08815441,44.65549665,.052,68,45.9,46.2,45.9,76.3,,1.9,,,39.7,4.1,2.9,4,31.9,33.3,29.1,34.7,28,24.7,22.9,26.4,13.6,11.7,14,15.25423729,,,,,,,,,70,66.25,,,,,,,,
TCD,2019,,65,3.38253808,30.23999405,70.17754298,,9.934604268999999,9.864222464999999,.51345044,15.17944241,4.87230015,4.59026275,10.65256026,65.72145844000001,19.8741655,46.12170525,16.20483,19.09909439,5.77556528,13.40327571,,,,,,9.934604268999999,,-150000000000,,.134,63.69689178,19.26193657,44.70091391,.053,66.3,45.5,45.3,45.4,75.90000000000001,2.3,1.9,2.4,2.3,38.4,4.5,3.8,5.2,37.8,32.6,35.7,39.8,29.7,29.2,26.9,31.4,13.9,12.5,15.3,14.88095238,,,,,,,,,91,66.25,,,,,,,,
TCD,2020,,,4.4533143,37.73088074,92.16868746999999,,10.07449861,9.998083543,.56450313,12.67602348,3.93478251,4.78277479,11.68332375,71.24771118,26.88238713,65.66807885,,16.07626724,6.06571649,14.8172834,,,,,,10.07449861,,-146000000000,,.2,69.76126099,26.32153669,64.29803792,.06,,,,,74.90000000000001,2.3,1.9,1.8,2.7,36.4,2.1,1.7,2.4,30.5,32,28.1,32.6,31.8,18.9,17.4,20.3,9.5,8.1,10.7,15.43209877,,,,,,,,,0,66.25,,,,,,,,
TCD,2021,,,4.17851543,37.59156799,86.23505863,,11.92052919,11.84430867,.77472174,18.54059792,5.60994196,6.96970123,15.98849508,70.26914214999999,26.41527214,60.59663603,,11.19025898,4.20659371,9.649926245,,,,,,11.92052919,,-348000000000,,.198,69.48040770999999,26.11877512,59.91647186,.058,,,,,75.59999999999999,1.6,2,1.4,1.8,35.8,1.8,1.4,2.2,31.1,31.6,27.5,34.6,33.6,21.4,18.5,24.2,10.2,8.800000000000001,11.4,32.25806452,,,,,,,,,0,66.25,,,,,,,,
TCD,2022,,,4.52549791,40.17007446,93.5078031,,,,1.00766718,22.26643753,7.26373339,8.94444453,20.8208566,59.01669693,23.70705075,55.18521609,,18.71686935,7.51858037,17.50173342,,,,,,,,,,.21,58.17550659,23.36914372,54.39863691,.085,,,,,76.59999999999999,2.2,2.1,2,2.4,36.4,1.5,1.1,1.9,31.9,31.5,29,34.8,35.1,18.2,16.7,19.7,7.8,6.8,8.699999999999999,25.88832487,,,,,,,,,93,66.25,,,,,,,,
TCD,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,31.4,,,,,,,,,,25.88832487,,,,,,,,,,66.25,,,,,,,,
TCD,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,31.5,,,,,,,,,,26.10837438,,,,,,,,,,,,,,,,,,
TGO,1960,,,,,,,,6.198984246,,,,,,,,,,,,,1.265091896,,,,,,,,,,,,,.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1961,,,,,,,,7.126832127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1962,,,,,,,7.846086055,6.993725731,,,,,,,,,,,,,,,,,,7.846086055,1780000000,1890000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1963,,,,,,,8.009159915,7.282888487,,,,,,,,,,,,,,,,,,8.009159915,2170000000,2264000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1964,,,,,,,7.672692701,6.854968082,,,,,,,,,,,,,,,,,,7.672692701,2425000000,3012000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1965,,,,,,,4.844186408,4.165383217,,,,,,,,,,,,,,,,,,4.844186408,1378000000,4821000000,,,,,,.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1966,,,,,,,4.920797929,4.22735215,,,,,,,,,,,,,,,,,,4.920797929,1690000000,5404000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1967,,,,,,,5.366766002,4.795304807,,,,,,,,,,,,,,,,,,5.366766002,1867000000,6604000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1968,,,,,,,7.053961226,6.629565034,,,,,,,,,,,,,,,,,,7.053961226,3332900000,7060400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1969,,,,,,,6.479872969,5.994569247,,,,,,,,,,,,,,,,,,6.479872969,3676600000,10895400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,1970,,,,,,,8.447961706999999,7.860891413,,,,,,,,,,,,,1.533300042,,,,,8.447961706999999,3633200000,11008270955,,,,,,.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,
TGO,1971,,,,,,,8.46776597,7.98581681,,,,,,,,,,,,,,,,,,8.46776597,5786000000,9855081570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,
TGO,1972,,,,,,,8.529183366,8.156711669,,,,,,,,,,,,,,,,,,8.529183366,7921000000,7685858665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,
TGO,1973,,,,,,,10.42320453,10.25672714,,,,,,,,,,,,,,,,,,10.42320453,11483000000,6094867635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,
TGO,1974,,,,,,,8.533074263,8.392921038000001,,,,,,,,,,,,,,,,,,8.533074263,13772000000,21080208040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
TGO,1975,,,,,,,13.1881734,13.00084139,,,,,,,,,,,,,1.439900041,,,,,13.1881734,26039000000,4472478027,,,,,,.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
TGO,1976,,,,,,,15.33547403,15.16944977,,,,,,,,,,,,,,,,,,15.33547403,33386000000,11254487718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
TGO,1977,,,,,,,16.3978665,15.98300752,,,,,,,,,,,,,,,,,,16.3978665,46437000000,2864161757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
TGO,1978,,,,,,,19.41872088,18.73040266,,,,,,,,,,,,,,,,,,19.41872088,57747000000,6854198607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
TGO,1979,,,,,,,21.7268491,20.96535487,,,,,,,,,,,,,,,,,,21.7268491,63470000000,4770424529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
TGO,1980,,,,,,,19.44322701,18.91354167,,,,,,,,,,,,,,,,,,19.44322701,71512000000,-2114762983,,,,,,.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1981,,,,,,,17.19108235,16.78408547,,,,,,,,,,,,,,,,,,17.19108235,78731000000,23528396860,,,,,,.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1982,,,,,,,18.67377896,18.1413814,,,,,,,,,,,,,,,,,,18.67377896,85075000000,37804155944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1983,,,,,,,16.80741774,16.32692846,,,,,,,,,,,,,,,,,,16.80741774,80381000000,41060407642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1984,,,,,,,16.31688268,15.98629363,,,,,,,,,,,,,,,,,,16.31688268,74084000000,56654449618,,,,,,.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1985,,,,,,,14.75056149,14.41349878,,,,,,,,,,,,,,,,,,14.75056149,67790800000,70192628761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1986,,,,,,,17.61593119,17.20792666,,,,,,,,,,,,,,,,,,17.61593119,101005000000,56296460990,,,,,,.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1987,,,,,,,18.18927407,18.18557694,,,,,,,,,,,,,,,,,,18.18927407,101844000000,59189431002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1988,,,,,,,17.25598939,17.18839998,,,,,,,,,13.2,,,,,,,,,17.25598939,106807000000,38297471884,,,,,,,,,,,,3.3,,2.7,3.8,,1.6,1.1,2.2,34.2,,29.9,38.3,,19.2,17.9,20.5,6.4,6,6.8,,,,,,,,,,,51.25,,,,,,,,
TGO,1989,,,,,,,15.99819908,15.63439781,,,,,,,,,,,,,,,,,,15.99819908,83046500000,63744551297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1990,,,,,,,15.98388952,15.82625149,,,,,,,,,,,,,1.511100054,,,,,15.98388952,94561700000,65791295397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1991,,,,,,,17.60285573,17.54105505,,,,,,,,,,,,,,,,,,17.60285573,103766000000,69517259550,,,,,,.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1992,,,,,,,17.71488431,17.47989019,,,,,,,,,,,,,,,,,,17.71488431,96011000000,49659541813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1993,,,,,,,20.94116007,20.65733034,,,,,,,,,,,,,,,,,,20.94116007,97591700000,18375343642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1994,,,,,,,13.30315951,13.21892155,,,,,,,,,,,,,,,,,,13.30315951,118129000000,33936599337,,,,,,.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1995,,,,,,,14.21930243,14.1270578,,,,,,,,,,,,,,,,,,14.21930243,169769000000,24750718413,,,,,,.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1996,,,,,,,13.3103536,13.24532805,,,,,,,,,,,,,,,,,,13.3103536,187102000000,4893937401,,,,,,,,,,,,,,,,,,,,40.2,,,,,16.7,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,1997,,,,,,,12.58269584,12.52603963,,,,,,,,,,,,,,,,,,12.58269584,200409000000,5180667136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234567901,,,,,,,,,,51.25,,,,,,,,
TGO,1998,,,,,,,12.28010142,12.24047089,,,,,,,,,10.5,,,,,,,,,12.28010142,221795000000,-1030733018,,,,,,,,,,,,2.6,,2.2,3,,3.4,3,3.8,28.8,,24.4,33.4,,22.8,20.4,25.2,12,12.4,11.6,1.234567901,,,,,,,,,,51.25,,,,,,,,
TGO,1999,,,,,,,10.71303377,10.6940393,,,,,,,,,,,,,,,,,,10.71303377,206242000000,12774513365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
TGO,2000,,,2.7167244,10.63639355,48.17355257,,9.880506712000001,9.863858989000001,.29096901,10.710289,2.44484162,1.13918856,5.159526921,85.21603394,9.06391331,41.05159255,17.41139,4.07367229,.43329185,1.962432769,,,15.75604345,,,9.880506712000001,206554000000,49483899494,,,79.00323486000001,8.4030951,38.05866454,,79.8,48.9,55.7,49.7,,,1.8,,,,,,,,31.6,,,,,,,,,,4.938271605,,,,,,,,,0,51.25,,,,,,,,
TGO,2001,,,2.8067522,10.63499069,49.97461033,,9.088112748,9.088112748,.32503283,11.58038902,2.99478221,1.23157338,5.787254633,83.78930664000001,8.91098515,41.87337995,,4.63029909,.49243191,2.313974063,,,15.73126844,,,9.088112748,214098000000,65070064843,,,77.67759705,8.261005430000001,38.81907707,.057,79.09999999999999,48.8,55.8,49.5,,,1.8,,,,,,,,31.3,,,31.5,,,,,,,4.938271605,,,,,,,,,7,51.25,,,,,,,,
TGO,2002,,,2.82402873,12.01032352,51.69064438,,8.124244466,8.124244466,.34117612,12.08118534,4.05133438,1.45098952,6.244842567,82.80602263999999,9.94527141,42.80296546,,5.11279535,.61406329,2.642836835,.9399999999999999,,15.69486107,,,8.124244466,200906000000,86234836456,,,76.77102661000001,9.220449,39.68343783,,78.3,48.7,55.9,49.5,,,1.7,,,,,,,,30.9,,,31.4,,,,,,,4.938271605,,,,,,,,,18,51.25,,,,,,,,
TGO,2003,,,2.86098099,14.70664024,55.56222147,,10.05160137,10.05160137,.37685171,13.17211437,4.24208784,1.93717558,7.31871946,80.88851929,11.89598337,44.94345579,,5.93936682,.87348132,3.300044033,.83,,15.66054821,,,10.05160137,218325000000,93220305453,,,74.95979309000001,11.0240679,41.6493276,,77.5,48.6,55.9,49.4,,,1.6,,,,,,,,30.5,,,30.1,,,,,,,7.407407407,,,,,,,,,53,51.25,,,,,,,,
